"","accessRights","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationAccordingTo","locationRemarks","lon","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","year","downloadDate"
"731","http://vertnet.org/resources/norms.html","Texas","Presidio",NA,NA,"PRESERVED_SPECIMEN",NA,"92736","Mammalia",359,"10 MI WSW  VALENTINE, Texas, Presidio, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"United States",NA,"854f70cc-55e3-4af2-9417-0f47d6c7902d",NA,NA,25,NA,NA,NA,NA,NA,NA,"206","NATIVE","1947-07-25T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,"TK975555","United States","911723606","Conepatus","Conepatus",2434869,NA,NA,NA,NA,NA,NA,NA,NA,"CONEPATUS","| United States | Texas | Presidio Co |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:TTU:Mammals:92736",NA,NA,NA,"TTU","urn:lsid:biocol.org:col:34902","US",911723606,"Animalia",1,"en","2015-02-26T18:20:47.367+0000","2016-08-04T07:52:49.682+0000","2015-02-20T22:05:04.400+0000",NA,NA,NA,"10 MI WSW  VALENTINE",NA,NA,NA,"2015-02-20T00:00:00.000+0000",7,NA,"ICZN","urn:catalog:TTU:Mammals:92736",NA,"present","Carnivora",732,NA,"TMM-1486",NA,"Chordata",44,"SK | skull",NA,"DWC_ARCHIVE","US","acac73b0-055d-11d8-b84f-b8a03c50a862","BLAIR, W F",NA,"http://portal.vertnet.org/o/ttu/mammals?id=92736",NA,"http://creativecommons.org/licenses/by/4.0/",NA,NA,"Conepatus mesoleucus (Lichtenstein, 1832)",NA,NA,"Conepatus leuconotus",2434878,"mesoleucus","206",NA,2434881,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"7/25/1947","UNITED STATES | TEXAS | PRESIDIO CO | 10 MI WSW  VALENTINE",NA,NA,1947,2016-08-10
"732","http://vertnet.org/resources/norms.html","Arizona","Santa Cruz",NA,NA,"PRESERVED_SPECIMEN",NA,"010205","Mammalia",359,"Santa Rita Mts; Madera Canyon, Arizona, Santa Cruz, United States, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34897","NORTH_AMERICA",NA,95,"United States",NA,"7a25f7aa-03fb-4322-aaeb-66719e1a9527",NA,NA,1,NA,NA,NA,"{""measurements"":""545-230-63-25"" }",NA,NA,"213","NATIVE","1947-08-01T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","1065362437","Conepatus","Conepatus",2434869,"WGS84","Gary W. Shugart (PSM)",NA,"VertNet Georeferencing Guidelines","could also be Madera Canyon, valley, Santa Cruz","AZ GNIS downloaded March 2003","requires verification",NA,"Carnivora | Mephitidae | Conepatus","| United States | Arizona | Santa Cruz Co |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"5229a503-3885-4e43-b182-0343fdd6b49b",NA,NA,"leuconotus","LACM","urn:lsid:biocol.org:col:34802","US",1065362437,"Animalia",1,"en","2015-04-17T15:59:24.635+0000","2016-08-04T02:40:47.288+0000","2015-04-17T15:59:24.649+0000",31.7250815481409,NA,NA,"Santa Rita Mts; Madera Canyon",NA,NA,-110.879846939662,"2015-04-17T00:00:00.000+0000",8,NA,"ICZN","5229a503-3885-4e43-b182-0343fdd6b49b",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","493fe050-055d-11d8-b84f-b8a03c50a862","Morejohn, Jr., G","GM 44","http://portal.vertnet.org/o/lacm/mammals?id=010205",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Conepatus leuconotus subsp. leuconotus",NA,"FEMALE","Conepatus leuconotus",2434878,"leuconotus","213",NA,7193902,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"01 AUG 1947","United States | Arizona | Santa Cruz Co | Santa Rita Mts; Madera Canyon",NA,NA,1947,2016-08-10
"733","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Veracruz",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"17898","Mammalia",359,"PIEDRAS NEGRAS, 20 KM WNW OF; RIO BLANCO, Veracruz, Mexico, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,NA,"Mexico",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,25,NA,NA,NA,NA,NA,NA,NA,NA,"1946-05-25T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","686347416","Conepatus","Conepatus",2434869,"WGS84","N Slade","2009-02-12",NA,NA,"Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90c3cde7-1ed8-11e3-bfac-90b11c41863e",NA,NA,"leuconotus","KU","http://grbio.org/cool/iakn-125z","MX",686347416,"Animalia",1,"en","2016-03-28T15:42:58.240+0000","2016-08-03T12:32:58.019+0000","2015-06-05T22:01:38.546+0000",18.8406538930722,NA,NA,"PIEDRAS NEGRAS, 20 KM WNW OF; RIO BLANCO",NA,NA,-96.3400354974137,NA,5,NA,NA,"90c3cde7-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Complete Skin, Complete Skull",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","DALQUEST W W",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Conepatus leuconotus subsp. leuconotus",NA,NA,"Conepatus leuconotus",2434878,"leuconotus",NA,NA,7193902,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,1946,2016-08-10
"734","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Veracruz",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"17899","Mammalia",359,"PIEDRAS NEGRAS, 20 KM WNW OF; RIO BLANCO, Veracruz, Mexico, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,NA,"Mexico",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,30,NA,NA,NA,NA,NA,NA,NA,NA,"1946-05-30T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","686347417","Conepatus","Conepatus",2434869,"WGS84","N Slade","2009-02-12",NA,NA,"Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90c3d172-1ed8-11e3-bfac-90b11c41863e",NA,NA,"leuconotus","KU","http://grbio.org/cool/iakn-125z","MX",686347417,"Animalia",1,"en","2016-03-28T15:42:58.247+0000","2016-08-03T12:32:58.174+0000","2015-06-05T22:01:38.509+0000",18.8406538930722,NA,NA,"PIEDRAS NEGRAS, 20 KM WNW OF; RIO BLANCO",NA,NA,-96.3400354974137,NA,5,NA,NA,"90c3d172-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Complete Skin, Complete Skull",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","DALQUEST W W",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Conepatus leuconotus subsp. leuconotus",NA,NA,"Conepatus leuconotus",2434878,"leuconotus",NA,NA,7193902,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,1946,2016-08-10
"735","http://www.vertnet.org/resources/norms.html","San Luis Potosí",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"2771","Mammalia",359,"El Salto, San Luis Potosí, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"Mexico",NA,"847e2306-f762-11e1-a439-00145eb45e9a","LSUMZ - Mammalogy",NA,7,NA,NA,NA,NA,NA,NA,"280","NATIVE","1946-10-07T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","45857575","Conepatus","Conepatus",2434869,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia | Chordata | Mammalia | Carnivora | Mustelidae | Conepatus","North America | Mexico | San Luis Potosí |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:LSUMZ:Mammals:2771",NA,NA,NA,"LSUMZ","http://grbio.org/cool/ew6z-dwdm","MX",45857575,"Animalia",1,"en","2015-03-10T08:52:25.725+0000","2016-08-04T07:23:36.179+0000","2015-03-10T08:52:27.578+0000",NA,NA,NA,"El Salto",NA,NA,NA,NA,10,NA,"ICZN","urn:catalog:LSUMZ:Mammals:2771",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"Skin-1, Skull-1",NA,"DWC_ARCHIVE","US","c361e830-181e-11da-9544-b8a03c50a862","Shaw, Charles R.",NA,"http://portal.vertnet.org/o/lsumz/mammals?id=2771",NA,"http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Conepatus leuconotus (Lichtenstein, 1832)",NA,"MALE","Conepatus leuconotus",2434878,"leuconotus","280",NA,2434878,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,NA,"North America | Mexico | San Luis Potosí",NA,NA,1946,2016-08-10
"736","http://www.vertnet.org/resources/norms.html","Sinaloa",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"106116","Mammalia",359,"El Batel, 70 km NE Mazatlán, Sinaloa, Mexico, NORTH_AMERICA","Mammal specimens","urn:lsid:biocol.org:col:34904","NORTH_AMERICA",NA,380,"Mexico",NA,"0daed095-478a-4af6-abf5-18acb790fbb2",NA,"1999-01-27T00:00:00.000+0000",19,NA,NA,NA,"sex=male",1554.48,0,"292",NA,"1946-10-19T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","1145672183","Conepatus","Conepatus",2434869,"WGS84","Juan Carlos Hernández Barrios","2003-04-29 00:00:00.0","MaNIS georeferencing guidelines",NA,"Instituto Nacional de Estadística Geografía e Informática (INEGI), (2002) Localidades de la República Mexicana, 2000. Obtenido de Principales Resultados por Localidad. XII Censo de Población y Viviend","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mephitidae;","North America, Mexico, Sinaloa",NA,NA,NA,"A",NA,NA,"legacy","Museum of Vertebrate Zoology, University of California, Berkeley","http://arctos.database.museum/guid/MVZ:Mamm:106116?seid=1585158",1,NA,NA,"MVZ","urn:lsid:biocol.org:col:34777","MX",1145672183,"Animalia",1,"en","2016-08-09T09:37:40.992+0000","2016-08-09T09:37:48.049+0000","2016-08-09T09:37:41.054+0000",23.469303036457,NA,NA,"El Batel, 70 km NE Mazatlán","Juan Carlos Hernández Barrios","CONABIO suggests: Sinaloa ; Mazatlán ; El Batel, (Mazatlán, 70 km NE)",-105.83444764222,NA,10,NA,"ICZN","http://arctos.database.museum/guid/MVZ:Mamm:106116?seid=1585158",NA,NA,"Carnivora",732,"http://arctos.database.museum/guid/MVZ:Mamm:106116","collector number=10090",NA,"Chordata",44,"skull; study skin","<i>Conepatus mesoleucus sonoriensis</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy","DWC_ARCHIVE","US","8edbbde0-055e-11d8-b850-b8a03c50a862","Collector(s): Ward C. Russell","10090","http://arctos.database.museum/guid/MVZ:Mamm:106116",NA,"http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Conepatus mesoleucus (Lichtenstein, 1832)",NA,"MALE","Conepatus leuconotus",2434878,"mesoleucus",NA,NA,2434881,"SPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"19 Oct 1946","El Batel, 70 km NE Mazatlan",NA,NA,1946,2016-08-10
"737","http://vertnet.org/resources/norms.html","Michoacán",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"89656","Mammalia",359,"2MI. E LOS REYES, Michoacán, Mexico, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34916","NORTH_AMERICA",NA,NA,"Mexico",NA,"6d2cfc0a-9903-40b8-802b-403398218e4a",NA,NA,2,NA,NA,NA,NA,NA,NA,"153","NATIVE","1945-06-02T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","783980192","Conepatus","Conepatus",2434869,NA,NA,NA,NA,NA,NA,NA,NA,"CARNIVORA | MEPHITIDAE | CONEPATUS","| MEXICO | MICHOACAN |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UMMZ:Mammals:89656",NA,NA,NA,"UMMZ","urn:lsid:biocol.org:col:34917","MX",783980192,"Animalia",1,"en","2015-07-16T13:28:35.966+0000","2016-08-04T00:58:54.439+0000","2015-04-07T16:40:27.323+0000",NA,NA,NA,"2MI. E LOS REYES",NA,NA,NA,"2015-04-06T00:00:00.000+0000",6,NA,"ICZN","urn:catalog:UMMZ:Mammals:89656",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"Skin | Skull",NA,"DWC_ARCHIVE","US","6ea87510-0561-11d8-b851-b8a03c50a862","W.H. BURT","4842","http://portal.vertnet.org/o/ummz/mammals?id=89656",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Conepatus leuconotus (Lichtenstein, 1832)",NA,"FEMALE","Conepatus leuconotus",2434878,"leuconotus","153",NA,2434878,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"2 JUN 1945","MEXICO | MICHOACAN | 2MI. E LOS REYES",NA,NA,1945,2016-08-10
"738","http://vertnet.org/resources/norms.html","Texas","Jeff Davis",NA,NA,"PRESERVED_SPECIMEN",NA,"92658","Mammalia",359,"1 MI NW FORT DAVIS, SCENIC LOOP-LIMPIA CANYON, Texas, Jeff Davis, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"United States",NA,"854f70cc-55e3-4af2-9417-0f47d6c7902d",NA,NA,27,NA,NA,NA,"{""totalLengthInMM"":""505"", ""tailLengthInMM"":""215"", ""hindfootLengthInMM"":""65"", ""earLengthInMM"":""28"" }",NA,NA,"361","NATIVE","1945-12-27T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,"TK975548","United States","911723542","Conepatus","Conepatus",2434869,NA,NA,NA,NA,NA,NA,NA,NA,"CONEPATUS","| United States | Texas | Jeff Davis Co |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:TTU:Mammals:92658",NA,NA,NA,"TTU","urn:lsid:biocol.org:col:34902","US",911723542,"Animalia",1,"en","2015-02-26T18:20:47.409+0000","2016-08-04T07:52:49.792+0000","2015-02-20T22:05:04.618+0000",NA,NA,NA,"1 MI NW FORT DAVIS, SCENIC LOOP-LIMPIA CANYON",NA,NA,NA,"2015-02-20T00:00:00.000+0000",12,NA,"ICZN","urn:catalog:TTU:Mammals:92658",NA,"present","Carnivora",732,NA,"TMM-1966",NA,"Chordata",44,"SS | skin | skull",NA,"DWC_ARCHIVE","US","acac73b0-055d-11d8-b84f-b8a03c50a862","MILLER, C E","16","http://portal.vertnet.org/o/ttu/mammals?id=92658",NA,"http://creativecommons.org/licenses/by/4.0/",NA,NA,"Conepatus mesoleucus (Lichtenstein, 1832)",NA,"MALE","Conepatus leuconotus",2434878,"mesoleucus","361",NA,2434881,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"12/27/1945","UNITED STATES | TEXAS | JEFF DAVIS CO | 1 MI NW FORT DAVIS, SCENIC LOOP-LIMPIA CANYON",NA,NA,1945,2016-08-10
"739","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Texas","UVALDE CO",NA,NA,"PRESERVED_SPECIMEN",NA,"54344","Mammalia",359,"MONTELL, Texas, UVALDE CO, United States, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,NA,"United States",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,30,NA,NA,NA,NA,NA,NA,NA,NA,"1945-12-30T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","686383573","Conepatus","Conepatus",2434869,"WGS84","N Slade","2008-08-13",NA,NA,"Google earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9242efc1-1ed8-11e3-bfac-90b11c41863e",NA,NA,"leuconotus","KU","http://grbio.org/cool/iakn-125z","US",686383573,"Animalia",1,"en","2016-03-28T15:43:11.591+0000","2016-08-03T12:33:03.595+0000","2015-06-05T22:01:52.563+0000",29.53,NA,NA,"MONTELL",NA,NA,-100.01,NA,12,NA,NA,"9242efc1-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Complete Skin, Complete Skull",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","RINKER G C",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Conepatus leuconotus subsp. leuconotus",NA,NA,"Conepatus leuconotus",2434878,"leuconotus",NA,NA,7193902,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,1945,2016-08-10
"740",NA,"Texas",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,"274476.7295231","Mammalia",359,"Big Bend National Park, Emery Peak, Texas, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"United States",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,12,NA,NA,NA,NA,NA,NA,"164",NA,"1944-06-12T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","884012976","Conepatus","Conepatus",2434869,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, United States, Texas",NA,"274476",NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/37f706b44-750d-4189-a406-6ec6edeef624",1,NA,"leuconotus","USNM",NA,"US",884012976,"Animalia",1,NA,"2016-04-27T20:18:41.359+0000","2016-08-03T23:58:29.325+0000","2016-02-09T16:29:44.077+0000",NA,NA,"JUVENILE","Big Bend National Park, Emery Peak",NA,NA,NA,NA,6,NA,NA,"http://n2t.net/ark:/65665/37f706b44-750d-4189-a406-6ec6edeef624",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","J. Bankston","36",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Conepatus leuconotus subsp. leuconotus",NA,"FEMALE","Conepatus leuconotus",2434878,"leuconotus","164",NA,7193902,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"12 Jun 1944",NA,NA,NA,1944,2016-08-10
"741",NA,"Texas",NA,NA,"Genbank:","PRESERVED_SPECIMEN",NA,"274475.7295230","Mammalia",359,"Big Bend National Park, Day Canyon, Texas, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"United States",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,9,NA,NA,NA,NA,NA,NA,"161",NA,"1944-06-09T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","884012954","Conepatus","Conepatus",2434869,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, United States, Texas",NA,"274475",NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3d9147148-c113-435c-9f03-414a6879523b",1,NA,"leuconotus","USNM",NA,"US",884012954,"Animalia",1,NA,"2016-04-27T20:28:47.073+0000","2016-08-03T23:58:29.380+0000","2016-02-09T18:00:16.407+0000",NA,NA,NA,"Big Bend National Park, Day Canyon",NA,NA,NA,NA,6,NA,NA,"http://n2t.net/ark:/65665/3d9147148-c113-435c-9f03-414a6879523b",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","J. Bankston","24",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Conepatus leuconotus subsp. leuconotus",NA,"FEMALE","Conepatus leuconotus",2434878,"leuconotus","161",NA,7193902,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"9 Jun 1944",NA,NA,NA,1944,2016-08-10
"742",NA,"Texas","Brewster County",NA,"Genbank:","PRESERVED_SPECIMEN",NA,"274477.7295232","Mammalia",359,"Santa Elena Canyon, Texas, Brewster County, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"United States",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,15,NA,NA,NA,NA,640,NA,"167",NA,"1944-06-15T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","884013004","Conepatus","Conepatus",2434869,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mephitidae","North America, United States, Texas, Brewster County",NA,"274477",NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3b31e865f-d750-4173-8805-b45f5891c1ea",1,NA,"leuconotus","USNM",NA,"US",884013004,"Animalia",1,NA,"2016-04-27T20:23:37.337+0000","2016-08-03T23:58:29.329+0000","2016-02-09T17:17:10.857+0000",NA,NA,NA,"Santa Elena Canyon",NA,NA,NA,NA,6,NA,NA,"http://n2t.net/ark:/65665/3b31e865f-d750-4173-8805-b45f5891c1ea",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","J. Bankston","29",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Conepatus leuconotus subsp. leuconotus",NA,"FEMALE","Conepatus leuconotus",2434878,"leuconotus","167",NA,7193902,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"15 Jun 1944",NA,NA,NA,1944,2016-08-10
"743","http://www.vertnet.org/resources/norms.html","Departamento San Miguel",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"98296","Mammalia",359,"SW edge Lake Olomega, Departamento San Miguel, El Salvador, NORTH_AMERICA","Mammal specimens","urn:lsid:biocol.org:col:34904","NORTH_AMERICA",NA,7081,"El Salvador",NA,"0daed095-478a-4af6-abf5-18acb790fbb2",NA,"1999-01-27T00:00:00.000+0000",23,NA,NA,NA,"sex=male",60.96,0,"23",NA,"1942-01-23T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"El Salvador","1145895450","Conepatus","Conepatus",2434869,"WGS84","Sunny N. Shah","2003-08-04 00:00:00.0","MaNIS georeferencing guidelines",NA,"Alexandria Digital Library Gazetteer","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mephitidae;","Central America, El Salvador, Departamento San Miguel",NA,NA,NA,"A",NA,NA,"legacy","Museum of Vertebrate Zoology, University of California, Berkeley","http://arctos.database.museum/guid/MVZ:Mamm:98296?seid=1705295",1,NA,NA,"MVZ","urn:lsid:biocol.org:col:34777","SV",1145895450,"Animalia",1,"en","2016-08-09T09:39:57.542+0000","2016-08-09T09:45:09.415+0000","2016-08-09T09:39:58.651+0000",13.31667,NA,NA,"SW edge Lake Olomega","Sunny N. Shah",NA,-88.06667,NA,1,NA,"ICZN","http://arctos.database.museum/guid/MVZ:Mamm:98296?seid=1705295",NA,NA,"Carnivora",732,"http://arctos.database.museum/guid/MVZ:Mamm:98296","collector number=10681",NA,"Chordata",44,"study skin","<i>Conepatus mesoleucus nicaraguae</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy","DWC_ARCHIVE","US","8edbbde0-055e-11d8-b850-b8a03c50a862","Collector(s): Milton Hildebrand, F. Perola","10681","http://arctos.database.museum/guid/MVZ:Mamm:98296",NA,"http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Conepatus mesoleucus (Lichtenstein, 1832)",NA,"MALE","Conepatus leuconotus",2434878,"mesoleucus",NA,NA,2434881,"SPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"23 Jan 1942","SW edge Lake Olomega",NA,NA,1942,2016-08-10
