"","accessRights","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","behavior","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationAccordingTo","locationRemarks","lon","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","waterBody","year","downloadDate"
"634","http://www.vertnet.org/resources/norms.html","Departamento Chalatenango",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"98294","Mammalia",359,"Los Esesmiles, Departamento Chalatenango, El Salvador, NORTH_AMERICA","Mammal specimens","urn:lsid:biocol.org:col:34904","NORTH_AMERICA",10575,"El Salvador",NA,"0daed095-478a-4af6-abf5-18acb790fbb2",NA,"1999-01-27T00:00:00.000+0000",4,NA,NA,NA,"sex=male",NA,NA,"94",NA,"1942-04-04T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"El Salvador","1145895475","Mephitis","Mephitis",5219379,"WGS84","Sunny N. Shah","2003-08-04 00:00:00.0","MaNIS georeferencing guidelines",NA,"Alexandria Digital Library Gazetteer","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mephitidae;","Central America, El Salvador, Departamento Chalatenango",NA,NA,NA,"A",NA,"legacy","Museum of Vertebrate Zoology, University of California, Berkeley","http://arctos.database.museum/guid/MVZ:Mamm:98294?seid=1496018",1,NA,NA,"MVZ","urn:lsid:biocol.org:col:34777",NA,NA,"SV",1145895475,"Animalia",1,"en","2016-08-09T09:39:57.543+0000","2016-08-09T09:45:09.395+0000","2016-08-09T09:39:58.635+0000",14.38333,NA,NA,"Los Esesmiles","Sunny N. Shah",NA,-89.13333,NA,4,NA,"ICZN","http://arctos.database.museum/guid/MVZ:Mamm:98294?seid=1496018",NA,NA,"Carnivora",732,"http://arctos.database.museum/guid/MVZ:Mamm:98294","collector number=4295",NA,"Chordata",44,"skull; study skin","<i>Mephitis macroura vittata</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy","DWC_ARCHIVE","US","8edbbde0-055e-11d8-b850-b8a03c50a862","Collector(s): Reuben A. Stirton","4295","http://arctos.database.museum/guid/MVZ:Mamm:98294",NA,"http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura Lichtenstein, 1832",NA,"MALE","Mephitis macroura",5219394,"macroura",NA,NA,5219394,"SPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"4 Apr 1942","Los Esemiles",NA,NA,NA,1942,2016-08-10
"635",NA,"Puebla","CHALCHICOMULA DE SESMA",NA,NA,"OBSERVATION",NA,NA,"not recorded / 87 / R044","Mammalia",359,"6 Km NE San Andrés, SW slope of Mt. Orizaba, Puebla, CHALCHICOMULA DE SESMA, Mexico","TCWC",NA,NA,NA,"Mexico",NA,"7fe7ef7a-f762-11e1-a439-00145eb45e9a",NA,"1942-08-11T00:00:00.000+0000",11,NA,NA,NA,NA,2736,NA,NA,NA,"1942-08-11T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","370362197","Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Davis",NA,NA,NA,"macroura","TCWC",NA,NA,NA,"MX",370362197,"Animalia",1,NA,"2016-01-28T16:11:36.559+0000","2016-08-04T03:37:07.238+0000","2014-10-09T08:36:12.156+0000",19.001,NA,NA,"6 Km NE San Andrés, SW slope of Mt. Orizaba",NA,NA,-97.369,NA,8,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","Davis",NA,NA,NA,NA,NA,NA,"Mephitis macroura subsp. macroura",NA,NA,"Mephitis macroura",5219394,"macroura",NA,NA,7193897,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942,2016-08-10
"636",NA,"Puebla","CHALCHICOMULA DE SESMA",NA,NA,"OBSERVATION",NA,NA,"not recorded / 86 / R044","Mammalia",359,"6 Km NE San Andrés, SW slope of Mt. Orizaba, Puebla, CHALCHICOMULA DE SESMA, Mexico","TCWC",NA,NA,NA,"Mexico",NA,"7fe7ef7a-f762-11e1-a439-00145eb45e9a",NA,"1942-08-11T00:00:00.000+0000",11,NA,NA,NA,NA,2736,NA,NA,NA,"1942-08-11T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","370362155","Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Davis",NA,NA,NA,"macroura","TCWC",NA,NA,NA,"MX",370362155,"Animalia",1,NA,"2016-01-28T16:11:36.561+0000","2016-08-04T03:37:07.237+0000","2014-10-09T08:36:12.197+0000",19.001,NA,NA,"6 Km NE San Andrés, SW slope of Mt. Orizaba",NA,NA,-97.369,NA,8,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","Davis",NA,NA,NA,NA,NA,NA,"Mephitis macroura subsp. macroura",NA,NA,"Mephitis macroura",5219394,"macroura",NA,NA,7193897,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942,2016-08-10
"637","http://www.vertnet.org/resources/norms.html","Arizona","Pima",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"M-137007","Mammalia",359,"3.5 miles east of Tanque Verde, Arizona, Pima, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"96ca66b4-f762-11e1-a439-00145eb45e9a",NA,NA,18,NA,NA,NA,NA,838,0,"78","NATIVE","1940-03-18T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","859288464","Mephitis","Mephitis",5219379,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia;Chordata;Mammalia;Carnivora;Mephitidae;Mephitis","North America;USA;Arizona;Pima Co.;;;;",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:AMNH:Mammals:M-137007",1,NA,"milleri","AMNH","urn:lsid:biocol.org:col:34925",NA,NA,"US",859288464,"Animalia",1,"en","2016-06-20T19:00:00.463+0000","2016-08-04T10:29:10.169+0000","2016-06-20T19:00:00.990+0000",NA,NA,NA,"3.5 miles east of Tanque Verde",NA,NA,NA,"2013-08-07T00:00:00.000+0000",3,NA,"ICZN","urn:catalog:AMNH:Mammals:M-137007",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"Disarticulated, Not Mounted",NA,"DWC_ARCHIVE","US","ccd1ddc0-6c21-11de-8224-b8a03c50a862","W. B. Richardson","8073",NA,NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis macroura subsp. milleri Mearns, 1897",NA,"MALE","Mephitis macroura",5219394,"macroura","78",NA,6164425,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"2750 ft","1940-03-18","North America; USA; Arizona; Pima Co.; ; ; ; ; ; ; North America; USA; Arizona; Pima Co.; ; ; ; ; ; ; 3.5 miles east of Tanque Verde",NA,NA,NA,1940,2016-08-10
"638","http://www.vertnet.org/resources/norms.html","Jalisco",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"91167","Mammalia",359,"El Roble, 8 mi NE Tepatitlan de Morelos, Jalisco, Mexico, NORTH_AMERICA","Mammal specimens","urn:lsid:biocol.org:col:34904","NORTH_AMERICA",7620,"Mexico",NA,"0daed095-478a-4af6-abf5-18acb790fbb2",NA,"1999-01-27T00:00:00.000+0000",12,NA,NA,NA,"sex=male",NA,NA,"133",NA,"1940-05-12T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","1145887584","Mephitis","Mephitis",5219379,"WGS84","Nadya Moreno Almeraya","2003-02-19 00:00:00.0","MaNIS georeferencing guidelines",NA,"Instituto Nacional de Estadística Geografía e Informática (INEGI), (2002) Localidades de la República Mexicana, 2000. Obtenido de Principales Resultados por Localidad. XII Censo de Población y Viviend","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mephitidae;","North America, Mexico, Jalisco",NA,NA,NA,"A",NA,"legacy","Museum of Vertebrate Zoology, University of California, Berkeley","http://arctos.database.museum/guid/MVZ:Mamm:91167?seid=1021526",1,NA,"macroura","MVZ","urn:lsid:biocol.org:col:34777",NA,NA,"MX",1145887584,"Animalia",1,"en","2016-08-09T09:39:52.541+0000","2016-08-09T09:44:51.510+0000","2016-08-09T09:39:53.193+0000",20.9302668575596,NA,NA,"El Roble, 8 mi NE Tepatitlan de Morelos","Nadya Moreno Almeraya","CONABIO suggests: Jalisco ; Tepatitlan de Morelos ; Tepatitlan de Morelos, 8 mi NE; El Roble",-102.716803547548,NA,5,NA,"ICZN","http://arctos.database.museum/guid/MVZ:Mamm:91167?seid=1021526",NA,NA,"Carnivora",732,"http://arctos.database.museum/guid/MVZ:Mamm:91167","collector number=375",NA,"Chordata",44,"skull; study skin","<i>Mephitis macroura macroura</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy","DWC_ARCHIVE","US","8edbbde0-055e-11d8-b850-b8a03c50a862","Collector(s): E. V. Miller","375","http://arctos.database.museum/guid/MVZ:Mamm:91167",NA,"http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura subsp. macroura",NA,"MALE","Mephitis macroura",5219394,"macroura",NA,NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"12 May 1940","El Roble, 8 mi NE Tepatitlan de Morelos",NA,NA,NA,1940,2016-08-10
"639","http://www.vertnet.org/resources/norms.html","San Luis Potosi",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"91166","Mammalia",359,"Hacienda La Parada, San Luis Potosi, Mexico, NORTH_AMERICA","Mammal specimens","urn:lsid:biocol.org:col:34904","NORTH_AMERICA",2840,"Mexico",NA,"0daed095-478a-4af6-abf5-18acb790fbb2",NA,"1999-01-27T00:00:00.000+0000",19,NA,NA,NA,"sex=unknown",NA,NA,"140",NA,"1940-05-19T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","1145887564","Mephitis","Mephitis",5219379,"WGS84","Juan Carlos Hernández Barrios","2004-02-03 00:00:00.0","MaNIS georeferencing guidelines",NA,"Instituto Nacional de Estadística Geografía e Informática (INEGI), (2002) Localidades de la República Mexicana, 2000. Obtenido de Principales Resultados por Localidad. XII Censo de Población y Viviend","unverified",NA,"Animalia Chordata Mammalia Carnivora Mephitidae","North America, Mexico, San Luis Potosi",NA,NA,NA,"A",NA,"legacy","Museum of Vertebrate Zoology, University of California, Berkeley","http://arctos.database.museum/guid/MVZ:Mamm:91166?seid=1649515",1,NA,"macroura","MVZ","urn:lsid:biocol.org:col:34777",NA,NA,"MX",1145887564,"Animalia",1,"en","2016-08-09T09:39:52.562+0000","2016-08-09T09:44:51.450+0000","2016-08-09T09:39:53.114+0000",22.3301996370659,NA,NA,"Hacienda La Parada","Juan Carlos Hernández Barrios","CONABIO suggests: San Luis Potosí ; Ahualulco ; La Parada, 1 mi W (San Luis Potosí, 20 mi NW)",-101.225543960374,NA,5,NA,"ICZN","http://arctos.database.museum/guid/MVZ:Mamm:91166?seid=1649515","PICKUP.",NA,"Carnivora",732,"http://arctos.database.museum/guid/MVZ:Mamm:91166","collector number=7638",NA,"Chordata",44,"skull","<i>Mephitis macroura macroura</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy","DWC_ARCHIVE","US","8edbbde0-055e-11d8-b850-b8a03c50a862","Collector(s): Seth B. Benson","7638","http://arctos.database.museum/guid/MVZ:Mamm:91166",NA,"http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura subsp. macroura",NA,NA,"Mephitis macroura",5219394,"macroura",NA,NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"19 May 1940","Hacienda La Parada",NA,NA,NA,1940,2016-08-10
"640","http://www.vertnet.org/resources/norms.html","Arizona","Pima",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"M-137008","Mammalia",359,"Tanque Verde, Arizona, Pima, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"96ca66b4-f762-11e1-a439-00145eb45e9a",NA,NA,8,NA,NA,NA,NA,808,0,"160","NATIVE","1940-06-08T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","859288501","Mephitis","Mephitis",5219379,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia;Chordata;Mammalia;Carnivora;Mephitidae;Mephitis","North America;USA;Arizona;Pima Co.;;;;",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:AMNH:Mammals:M-137008",1,NA,"milleri","AMNH","urn:lsid:biocol.org:col:34925",NA,NA,"US",859288501,"Animalia",1,"en","2016-06-20T19:00:00.327+0000","2016-08-04T10:29:10.132+0000","2016-06-20T19:00:01.008+0000",NA,NA,NA,"Tanque Verde",NA,NA,NA,"2013-08-07T00:00:00.000+0000",6,NA,"ICZN","urn:catalog:AMNH:Mammals:M-137008",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","ccd1ddc0-6c21-11de-8224-b8a03c50a862","W. B. Richardson","8197",NA,NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis macroura subsp. milleri Mearns, 1897",NA,"MALE","Mephitis macroura",5219394,"macroura","160",NA,6164425,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"2650 ft","1940-06-08","North America; USA; Arizona; Pima Co.; ; ; ; ; ; ; North America; USA; Arizona; Pima Co.; ; ; ; ; ; ; Tanque Verde",NA,NA,NA,1940,2016-08-10
"641","http://vertnet.org/resources/norms.html","Michoacan",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"950","Mammalia",359,"San Augustin, SW end of Lago de Cuitzeo, Michoacan, Mexico, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",4951,"Mexico",NA,"226b536c-25f9-4f6b-b144-edcbdffa3566",NA,NA,14,NA,NA,NA,"sex=male",1737.36,0,"45",NA,"1939-02-14T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","896307450","Mephitis","Mephitis",5219379,"WGS84","unknown","2012-07-08 00:00:00.0","GeoLocate",NA,"GeoLocate","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mephitidae;","North America, Mexico, Michoacan",NA,NA,NA,"A",NA,"legacy","Chester C. Lamb","http://arctos.database.museum/guid/MLZ:Mamm:950?seid=981596",1,NA,NA,"MLZ","urn:lsid:biocol.org:col:35295",NA,NA,"MX",896307450,"Animalia",1,"en","2016-07-28T04:48:12.387+0000","2016-08-03T12:47:31.889+0000","2016-06-24T04:13:34.602+0000",19.90185,NA,NA,"San Augustin, SW end of Lago de Cuitzeo","unknown",NA,-101.31068,NA,2,NA,"ICZN","http://arctos.database.museum/guid/MLZ:Mamm:950?seid=981596","FLAT SKIN AND SKULL; Family previously ID'd as Mustelidae",NA,"Carnivora",732,"http://arctos.database.museum/guid/MLZ:Mamm:950","MLZ: Moore Laboratory of Zoology=NR; collector number=28618",NA,"Chordata",44,"skin; skull","<i>Mephitis macroura</i> (accepted ID) identified by Chester C. Lamb; method: legacy","DWC_ARCHIVE","US","247b85e0-4e6b-46d1-b1c8-47b00bb8ced7","Collector(s): Chester C. Lamb","28618","http://arctos.database.museum/guid/MLZ:Mamm:950",NA,"http://arctosdb.org/home/data/",NA,NA,"Mephitis macroura Lichtenstein, 1832",NA,"MALE","Mephitis macroura",5219394,"macroura",NA,NA,5219394,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"14 FEB 1939","SAN AUGUSTIN: SW END LAKE CUITZEO",NA,NA,NA,1939,2016-08-10
"642","http://www.vertnet.org/resources/norms.html","Sonora",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"85321","Mammalia",359,"Bahía San Carlos, 10 mi NW Guaymas, Sonora, Mexico, NORTH_AMERICA","Mammal specimens","urn:lsid:biocol.org:col:34904","NORTH_AMERICA",2059,"Mexico",NA,"0daed095-478a-4af6-abf5-18acb790fbb2",NA,"1999-01-27T00:00:00.000+0000",7,NA,NA,NA,"sex=female",NA,NA,"97",NA,"1939-04-07T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","1145881055","Mephitis","Mephitis",5219379,"WGS84","Alejandra Núñez Merchand","2003-05-21 00:00:00.0","MaNIS georeferencing guidelines",NA,"Instituto Nacional de Estadística, Geografía e Informática. Dirección General de Geografía (1999). Topónimos de las Cartas Topográficas. Escala 1: 250 000. México. / Instituto Nacional de Estadístic","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mephitidae;","North America, Mexico, Sonora",NA,NA,NA,"A",NA,"legacy","Museum of Vertebrate Zoology, University of California, Berkeley","http://arctos.database.museum/guid/MVZ:Mamm:85321?seid=670962",1,NA,"milleri","MVZ","urn:lsid:biocol.org:col:34777",NA,NA,"MX",1145881055,"Animalia",1,"en","2016-08-09T09:39:48.697+0000","2016-08-09T09:44:37.438+0000","2016-08-09T09:39:48.885+0000",27.9599894502268,NA,NA,"Bahía San Carlos, 10 mi NW Guaymas","Alejandra Núñez Merchand","CONABIO suggests: Sonora ; Guaymas ; San Carlos Nuevo Guaymas, (aprox. 10 mi NW Guaymas)",-111.040174126127,NA,4,NA,"ICZN","http://arctos.database.museum/guid/MVZ:Mamm:85321?seid=670962",NA,NA,"Carnivora",732,"http://arctos.database.museum/guid/MVZ:Mamm:85321","collector number=5930",NA,"Chordata",44,"skull; study skin","<i>Mephitis macroura milleri</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy","DWC_ARCHIVE","US","8edbbde0-055e-11d8-b850-b8a03c50a862","Collector(s): Seth B. Benson, Margarito Delgadillo","5930","http://arctos.database.museum/guid/MVZ:Mamm:85321",NA,"http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura subsp. milleri Mearns, 1897",NA,"FEMALE","Mephitis macroura",5219394,"macroura",NA,NA,6164425,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"7 Apr 1939","Bahia San Carlos, 10 mi NW Guaymas",NA,NA,NA,1939,2016-08-10
"643","http://www.vertnet.org/resources/norms.html","Sonora",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"85325","Mammalia",359,"Camoa, Río Mayo, Sonora, Mexico, NORTH_AMERICA","Mammal specimens","urn:lsid:biocol.org:col:34904","NORTH_AMERICA",997,"Mexico",NA,"0daed095-478a-4af6-abf5-18acb790fbb2",NA,"1999-01-27T00:00:00.000+0000",22,NA,NA,NA,"sex=male",NA,NA,"112",NA,"1939-04-22T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","1145881074","Mephitis","Mephitis",5219379,"WGS84","Nadya Moreno Almeraya","2003-05-23 00:00:00.0","MaNIS georeferencing guidelines",NA,"Instituto Nacional de Estadística Geografía e Informática (INEGI), (2002) Localidades de la República Mexicana, 2000. Obtenido de Principales Resultados por Localidad. XII Censo de Población y Viviend","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mephitidae;","North America, Mexico, Sonora",NA,NA,NA,"A",NA,"legacy","Museum of Vertebrate Zoology, University of California, Berkeley","http://arctos.database.museum/guid/MVZ:Mamm:85325?seid=1528140",1,NA,"milleri","MVZ","urn:lsid:biocol.org:col:34777",NA,NA,"MX",1145881074,"Animalia",1,"en","2016-08-09T09:39:48.703+0000","2016-08-09T09:44:37.303+0000","2016-08-09T09:39:48.853+0000",27.2252459458808,NA,NA,"Camoa, Río Mayo","Nadya Moreno Almeraya","CONABIO suggests: Sonora ; Navojoa ; Camoa, Río Mayo",-109.259267964766,NA,4,NA,"ICZN","http://arctos.database.museum/guid/MVZ:Mamm:85325?seid=1528140",NA,NA,"Carnivora",732,"http://arctos.database.museum/guid/MVZ:Mamm:85325","collector number=6161",NA,"Chordata",44,"skull; study skin","<i>Mephitis macroura milleri</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy","DWC_ARCHIVE","US","8edbbde0-055e-11d8-b850-b8a03c50a862","Collector(s): Seth B. Benson, A. Oliver","6161","http://arctos.database.museum/guid/MVZ:Mamm:85325",NA,"http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura subsp. milleri Mearns, 1897",NA,"MALE","Mephitis macroura",5219394,"macroura",NA,NA,6164425,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"22 Apr 1939","Camoa, Rio Mayo",NA,NA,NA,1939,2016-08-10
"644",NA,"Hidalgo","TASQUILLO",NA,NA,"UNKNOWN",NA,NA,"10130","Mammalia",359,"Tasquillo, Hidalgo, TASQUILLO, Mexico","CNMA",NA,NA,NA,"Mexico",NA,"7f852dd6-f762-11e1-a439-00145eb45e9a",NA,"2003-03-13T00:00:00.000+0000",15,NA,NA,NA,NA,NA,NA,NA,NA,"1939-04-15T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","370354275","Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hortelano M. Y",NA,NA,NA,"macroura","IBUNAM",NA,NA,NA,"MX",370354275,"Animalia",1,NA,"2016-01-29T05:33:59.387+0000","2016-08-04T03:30:18.905+0000","2014-10-09T21:15:36.612+0000",20.551,NA,NA,"Tasquillo",NA,NA,-99.312,NA,4,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","Villa R. B.",NA,NA,NA,NA,NA,NA,"Mephitis macroura subsp. macroura",NA,NA,"Mephitis macroura",5219394,"macroura",NA,NA,7193897,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939,2016-08-10
"645","http://www.vertnet.org/resources/norms.html","Sonora",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"85324","Mammalia",359,"Camoa, Río Mayo, Sonora, Mexico, NORTH_AMERICA","Mammal specimens","urn:lsid:biocol.org:col:34904","NORTH_AMERICA",997,"Mexico",NA,"0daed095-478a-4af6-abf5-18acb790fbb2",NA,"1999-01-27T00:00:00.000+0000",21,NA,NA,NA,"sex=male",NA,NA,"111",NA,"1939-04-21T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","1145881066","Mephitis","Mephitis",5219379,"WGS84","Nadya Moreno Almeraya","2003-05-23 00:00:00.0","MaNIS georeferencing guidelines",NA,"Instituto Nacional de Estadística Geografía e Informática (INEGI), (2002) Localidades de la República Mexicana, 2000. Obtenido de Principales Resultados por Localidad. XII Censo de Población y Viviend","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mephitidae;","North America, Mexico, Sonora",NA,NA,NA,"A",NA,"legacy","Museum of Vertebrate Zoology, University of California, Berkeley","http://arctos.database.museum/guid/MVZ:Mamm:85324?seid=1513623",1,NA,"milleri","MVZ","urn:lsid:biocol.org:col:34777",NA,NA,"MX",1145881066,"Animalia",1,"en","2016-08-09T09:39:48.638+0000","2016-08-09T09:44:36.985+0000","2016-08-09T09:39:48.806+0000",27.2252459458808,NA,NA,"Camoa, Río Mayo","Nadya Moreno Almeraya","CONABIO suggests: Sonora ; Navojoa ; Camoa, Río Mayo",-109.259267964766,NA,4,NA,"ICZN","http://arctos.database.museum/guid/MVZ:Mamm:85324?seid=1513623",NA,NA,"Carnivora",732,"http://arctos.database.museum/guid/MVZ:Mamm:85324","collector number=6157",NA,"Chordata",44,"skull; study skin; skeleton","<i>Mephitis macroura milleri</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy","DWC_ARCHIVE","US","8edbbde0-055e-11d8-b850-b8a03c50a862","Collector(s): Seth B. Benson, M. Lopez","6157","http://arctos.database.museum/guid/MVZ:Mamm:85324",NA,"http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura subsp. milleri Mearns, 1897",NA,"MALE","Mephitis macroura",5219394,"macroura",NA,NA,6164425,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"21 Apr 1939","Camoa, Rio Mayo",NA,NA,NA,1939,2016-08-10
