"","accessRights","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestEpochOrLowestSeries","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","geologicalContextID","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","group","habitat","higherClassification","higherGeography","highestBiostratigraphicZone","http...unknown.org.occurrenceDetails","http...unknown.org.organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","lowestBiostratigraphicZone","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","scientificName","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonomicStatus","taxonRank","taxonRemarks","type","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","year","downloadDate","id_no","binomial","presence","origin","seasonal","compiler","year.1","citation","source","dist_comm","island.1","kingdom.1","phylum.1","class.1","order_","family.1","rlcategory","shape_Leng","shape_Area","optional"
"32603",NA,"New South Wales",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M.18095","Mammalia",359,"New South Wales, Australia","Mammalogy",NA,NA,0.001,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1987-10-11T00:00:00.000+0000","urn:australianmuseum.net.au:Events:4013705",NA,NA,"Macropodidae",9372,"Australia","1101193283","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7adffcf9-010b-458d-a381-2c9889adcc75",NA,NA,NA,"AM",NA,NA,NA,"AU",1101193283,"Animalia",1,NA,"2016-08-19T08:06:59.909+0000","2016-08-04T14:23:05.015+0000","2015-07-17T07:02:11.256+0000",-29.116,NA,NA,NA,NA,NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, New South Wales, Burban Grange, 20 km N of Weilmoringle (29<U+FFFD> 07' S, 146<U+FFFD> 56' E) 11/10/1987 - 11/10/1987, Field Collected - Terrestrial"";",146.933,NA,NA,10,NA,"7adffcf9-010b-458d-a381-2c9889adcc75",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Campbell, J",NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern Grey Kangaroo",1987,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"32622",NA,"Victoria",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"C27775","Mammalia",359,"Traralgon, Victoria, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"39905320-6c8a-11de-8226-b8a03c50a862",NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986-04-10T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","1272786102","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b611c36c-2f0a-4bb8-8c31-9b5a976134c4",1,NA,NA,"NMV",NA,NA,NA,"AU",1272786102,"Animalia",1,NA,"2016-08-19T07:34:05.757+0000","2016-08-03T15:25:44.491+0000","2016-06-21T15:09:26.826+0000",-38.2,NA,NA,NA,NA,NA,"Traralgon",NA,NA,NA,146.53,NA,NA,4,NA,"b611c36c-2f0a-4bb8-8c31-9b5a976134c4",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4cff2aca-5ce5-4028-88e6-d79b6449173a","K Kelly",NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern Grey Kangaroo",1986,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"32633",NA,"Victoria",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"C26875","Mammalia",359,"3 km north of Dumosa, Victoria, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"39905320-6c8a-11de-8226-b8a03c50a862",NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986-04-25T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","1272785349","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"084b76e1-24b8-4bb2-adec-c0e5451b0c68",1,NA,NA,"NMV",NA,NA,NA,"AU",1272785349,"Animalia",1,NA,"2016-08-19T07:34:05.592+0000","2016-08-03T15:25:14.369+0000","2016-06-21T15:09:25.758+0000",-35.9,NA,NA,NA,NA,NA,"3 km north of Dumosa",NA,NA,NA,143.22,NA,NA,4,NA,"084b76e1-24b8-4bb2-adec-c0e5451b0c68",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4cff2aca-5ce5-4028-88e6-d79b6449173a","G Coulson",NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern Grey Kangaroo",1986,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"32655",NA,"Vic",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"U5009","Mammalia",359,"Loch Sport Road At Seacombe T/O, Seacombe, Vic, Australia","Mammal",NA,NA,NA,NA,"Australia",NA,"793c3890-6c8a-11de-8226-b8a03c50a862",NA,"1986-01-01T00:00:00.000+0000",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986-06-07T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","1085846066","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I. Archibald","5d088b6d-0255-4349-8f7e-da334bfae503",NA,NA,NA,"MAGNT",NA,NA,NA,"AU",1085846066,"Animalia",1,NA,"2016-08-19T07:37:40.961+0000","2016-08-04T02:31:18.138+0000","2015-05-13T22:31:20.090+0000",-38.05,NA,NA,NA,NA,NA,"Loch Sport Road At Seacombe T/O, Seacombe",NA,NA,NA,147.6,NA,NA,6,NA,"5d088b6d-0255-4349-8f7e-da334bfae503",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","8cdd9232-84eb-4bad-9d9b-a36910cd524b",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1986,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"32656",NA,"Sa",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"U5073","Mammalia",359,"Renmark, 40Km Nw Of, On Morgan Road, Sa, Australia","Mammal",NA,NA,NA,NA,"Australia",NA,"793c3890-6c8a-11de-8226-b8a03c50a862",NA,"1986-01-01T00:00:00.000+0000",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986-06-10T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","1085846187","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I. Archibald","f1aeac07-3761-4996-85a2-208773483e6b",NA,NA,NA,"MAGNT",NA,NA,NA,"AU",1085846187,"Animalia",1,NA,"2016-08-19T07:37:40.994+0000","2016-08-04T02:31:14.960+0000","2015-05-13T22:31:20.358+0000",-33.91667,NA,NA,NA,NA,NA,"Renmark, 40Km Nw Of, On Morgan Road",NA,NA,NA,140.45,NA,NA,6,NA,"f1aeac07-3761-4996-85a2-208773483e6b",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","8cdd9232-84eb-4bad-9d9b-a36910cd524b",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1986,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"32658",NA,"Nsw",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"U0655","Mammalia",359,"Moulamein, 27Km East, Nsw, Australia","Mammal",NA,NA,NA,NA,"Australia",NA,"793c3890-6c8a-11de-8226-b8a03c50a862",NA,"1986-01-01T00:00:00.000+0000",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986-06-10T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","1085841947","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I. Archibald","09b7fdbe-f477-47b6-b69b-6db6be1257ce",NA,NA,NA,"MAGNT",NA,NA,NA,"AU",1085841947,"Animalia",1,NA,"2016-08-19T07:37:38.250+0000","2016-08-04T02:31:15.330+0000","2015-05-13T22:31:03.057+0000",-35.16667,NA,NA,NA,NA,NA,"Moulamein, 27Km East",NA,NA,NA,144.33333,NA,NA,6,NA,"09b7fdbe-f477-47b6-b69b-6db6be1257ce",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","8cdd9232-84eb-4bad-9d9b-a36910cd524b",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1986,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"32726",NA,"Victoria",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"C 26621","Mammalia",359,"Halls Gap Rd, 1.5 km north of Dunkeld, Victoria, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"39905320-6c8a-11de-8226-b8a03c50a862",NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1984-02-17T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","479709710","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NMV",NA,NA,NA,"AU",479709710,"Animalia",1,NA,"2013-09-07T07:20:03.000+0000","2016-08-03T15:24:06.432+0000",NA,-37.65,NA,NA,NA,NA,NA,"Halls Gap Rd, 1.5 km north of Dunkeld",NA,NA,NA,142.35,NA,NA,2,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4cff2aca-5ce5-4028-88e6-d79b6449173a",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1984,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"32727",NA,"Victoria",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"C29685","Mammalia",359,"Near Portland, Victoria, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"39905320-6c8a-11de-8226-b8a03c50a862",NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1984-02-08T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","1272787760","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"042d2f41-65df-46d2-82a2-28afd18f0512",1,NA,NA,"NMV",NA,NA,NA,"AU",1272787760,"Animalia",1,NA,"2016-08-19T07:34:07.175+0000","2016-08-03T15:25:48.862+0000","2016-06-21T15:09:34.227+0000",-38.35,NA,NA,NA,NA,NA,"Near Portland",NA,NA,NA,141.6,NA,NA,2,NA,"042d2f41-65df-46d2-82a2-28afd18f0512",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4cff2aca-5ce5-4028-88e6-d79b6449173a","C Cooper",NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern Grey Kangaroo",1984,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"32862",NA,NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M14520","Mammalia",359,"Robe, Saudi Arabia","Mammalogy",NA,NA,0.001,NA,"Saudi Arabia",NA,"fa375330-6c8a-11de-8226-b8a03c50a862",NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983-05-18T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Saudi Arabia","500849285","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cockerham",NA,NA,NA,NA,"SAMA",NA,NA,NA,"SA",500849285,"Animalia",1,NA,"2013-09-07T07:22:22.000+0000","2016-08-04T15:41:15.455+0000",NA,-37.083,NA,NA,NA,NA,NA,"Robe",NA,NA,NA,139.816,NA,NA,5,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","Cockerham P.,McNamara J.",NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1983,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"32911",NA,"Victoria",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"C25894","Mammalia",359,"1 km east of Whittlesea, Victoria, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"39905320-6c8a-11de-8226-b8a03c50a862",NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983-08-18T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","1272784468","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7c62f288-ce8c-451a-9902-a481c44fef59",1,NA,NA,"NMV",NA,NA,NA,"AU",1272784468,"Animalia",1,NA,"2016-08-19T07:34:04.520+0000","2016-08-03T15:25:27.252+0000","2016-06-21T15:09:24.655+0000",-37.52,NA,NA,NA,NA,NA,"1 km east of Whittlesea",NA,NA,NA,145.13,NA,NA,8,NA,"7c62f288-ce8c-451a-9902-a481c44fef59",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4cff2aca-5ce5-4028-88e6-d79b6449173a","S A. Craig",NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern Grey Kangaroo",1983,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"33101",NA,"Queensland",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"JM4373","Mammalia",359,"-, Queensland, Australia","Mammals",NA,NA,NA,NA,"Australia",NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1982-08-25T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","1066626787","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e5aea1af-da38-4305-bc38-7a2861d23e9a",NA,NA,NA,"QM",NA,NA,NA,"AU",1066626787,"Animalia",1,NA,"2015-10-19T05:51:15.584+0000","2016-08-04T10:57:03.414+0000","2015-04-30T09:48:39.568+0000",-28.25,NA,NA,NA,NA,NA,"-",NA,NA,NA,152.03333,NA,NA,8,NA,"e5aea1af-da38-4305-bc38-7a2861d23e9a",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern grey kangaroo",1982,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"33153",NA,"Victoria",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"JM13187","Mammalia",359,"-, Victoria, Australia","Mammals",NA,NA,0.0045,500,"Australia",NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1982-10-29T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","1066622130","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f50f192f-f94b-4724-b82c-9fb2968f147f",NA,NA,NA,"QM",NA,NA,NA,"AU",1066622130,"Animalia",1,NA,"2015-10-19T05:51:14.851+0000","2016-08-04T10:57:12.424+0000","2015-04-30T09:48:35.784+0000",-36.8,NA,NA,NA,NA,NA,"-",NA,NA,NA,144.35,NA,NA,10,NA,"f50f192f-f94b-4724-b82c-9fb2968f147f",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern grey kangaroo",1982,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"33248",NA,"Victoria",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"JM13206","Mammalia",359,"-, Victoria, Australia","Mammals",NA,NA,0.0045,500,"Australia",NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1981-06-11T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","1066622164","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e7931443-3735-4705-8675-81d861536db6",NA,NA,NA,"QM",NA,NA,NA,"AU",1066622164,"Animalia",1,NA,"2015-10-19T05:51:14.856+0000","2016-08-04T10:57:10.588+0000","2015-04-30T09:48:35.808+0000",-36.33333,NA,NA,NA,NA,NA,"-",NA,NA,NA,145.68333,NA,NA,6,NA,"e7931443-3735-4705-8675-81d861536db6",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern grey kangaroo",1981,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"33260",NA,"New South Wales",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M.30246","Mammalia",359,"New South Wales, Australia","Mammalogy",NA,NA,0.001,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1981-06-01T00:00:00.000+0000","urn:australianmuseum.net.au:Events:4000184",NA,NA,"Macropodidae",9372,"Australia","1101209969","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24b90860-c0d8-489b-b9cb-a5ae9f1beb72",NA,NA,NA,"AM",NA,NA,NA,"AU",1101209969,"Animalia",1,NA,"2016-08-19T08:07:02.665+0000","2016-08-04T14:23:07.363+0000","2015-07-17T07:03:08.379+0000",-29.45,NA,NA,NA,NA,NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, New South Wales, Glen Rock, New England (29° 27' S, 150° 42' E) /06/1981 - /06/1981, Field Collected - Terrestrial"";",150.7,NA,NA,6,NA,"24b90860-c0d8-489b-b9cb-a5ae9f1beb72",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae",NA,NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern Grey Kangaroo",1981,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
"33438",NA,"New South Wales",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M.32779","Mammalia",359,"New South Wales, Australia","Mammalogy",NA,NA,0.001,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1980-03-04T00:00:00.000+0000","urn:australianmuseum.net.au:Events:4017471",NA,NA,"Macropodidae",9372,"Australia","1101212782","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3feee2fb-8a27-42bc-8b3d-a932845834f2",NA,NA,NA,"AM",NA,NA,NA,"AU",1101212782,"Animalia",1,NA,"2016-08-19T08:07:03.147+0000","2016-08-04T14:23:57.218+0000","2015-07-17T07:03:25.115+0000",-34,NA,NA,NA,NA,NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, New South Wales, Between Griffith and Rankin Springs (34° 00' S, 146° 07' E) 04/03/1980 - 04/03/1980, Accession"";",146.116,NA,NA,3,NA,"3feee2fb-8a27-42bc-8b3d-a932845834f2",NA,NA,"Diprotodontia",1452,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Rose, A B - NPWS",NA,NA,NA,NA,"Macropus giganteus Shaw, 1790",NA,"Macropus giganteus",5219981,"giganteus",NA,NA,5219981,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Eastern Grey Kangaroo",1980,2016-08-25,41513,"Macropus giganteus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",135.838325272,204.644168613,TRUE
