"","X","accessRights","adm1","adm2","associatedOccurrences","associatedReferences","associatedSequences","basisOfRecord","bed","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","created","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestAgeOrLowestStage","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","formation","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http...unknown.org.occurrenceDetails","http...unknown.org.organismID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestAgeOrHighestStage","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationRemarks","lon","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","source","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","year","downloadDate","id_no","binomial","presence","origin","seasonal","compiler","year.1","citation","source.1","dist_comm","island.1","kingdom.1","phylum.1","class.1","order_","family.1","rlcategory","shape_Leng","shape_Area","optional"
"3301",3327,"http://vertnet.org/resources/norms.html","New York","Saint Lawrence",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"zm-2020","Mammalia",359,"Hopkinton Twp.  Parishville, 6 mi SSE, CA., New York, Saint Lawrence, United States, NORTH_AMERICA","ZM",NA,"NORTH_AMERICA",4284,"United States",NA,NA,"835ff8be-ea5c-45e4-b3f3-126852ac56fe",NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,"NATIVE","1985-11-25T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"United States",866365539,"Martes","Martes",2433765,"WGS84",NA,NA,"VertNet Georeferencing Guidelines","J. Jerolimo,2004: elevation estimated from map.",NA,"requires verification",NA,"Animalia | Chordata | Mammalia | Carnivora | Mustelidae | Martes","| USA | New York | St. Lawrence |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:NYSM:ZM:zm-2020",1,NA,NA,"NYSM","urn:lsid:biocol.org:col:35009",NA,NA,"US",866365539,"Animalia",1,"en","2016-05-25T17:37:22.374+0000","2016-08-04T04:51:57.346+0000","2016-05-25T17:37:22.518+0000",44.54832,NA,NA,NA,NA,NA,NA,"Hopkinton Twp.  Parishville, 6 mi SSE, CA.",NA,NA,-74.76745,"2015-02-16T00:00:00.000+0000",11,NA,"ICZN","urn:catalog:NYSM:ZM:zm-2020",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","baa8ccb1-8d9d-4940-93a6-2241c8a04ba5","[not recorded]","DWS-NY-15","http://portal.vertnet.org/o/nysm/zm?id=zm-2020",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Martes pennanti (Erxleben, 1777)",NA,"MALE",NA,"Martes pennanti",5218855,"pennanti",329,NA,5218855,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"1985-11-25","USA | New York | St. Lawrence | Hopkinton Twp.  Parishville, 6 mi SSE, CA.",NA,NA,1985,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"3305",3331,"http://vertnet.org/resources/norms.html","New York","Saint Lawrence",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"zm-2022","Mammalia",359,"Hopkinton Twp.  South Colton, 12 mi SE., New York, Saint Lawrence, United States, NORTH_AMERICA","ZM",NA,"NORTH_AMERICA",8723,"United States",NA,NA,"835ff8be-ea5c-45e4-b3f3-126852ac56fe",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305,"NATIVE","1985-11-01T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"United States",866365528,"Martes","Martes",2433765,"WGS84",NA,NA,"VertNet Georeferencing Guidelines","J. Jerolimo,2004: elevation estimated from map.",NA,"requires verification",NA,"Animalia | Chordata | Mammalia | Carnivora | Mustelidae | Martes","| USA | New York | St. Lawrence |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:NYSM:ZM:zm-2022",1,NA,NA,"NYSM","urn:lsid:biocol.org:col:35009",NA,NA,"US",866365528,"Animalia",1,"en","2016-05-25T17:37:22.411+0000","2016-08-04T04:51:57.877+0000","2016-05-25T17:37:22.609+0000",44.38754,NA,NA,NA,NA,NA,NA,"Hopkinton Twp.  South Colton, 12 mi SE.",NA,NA,-74.71574,"2015-02-16T00:00:00.000+0000",11,NA,"ICZN","urn:catalog:NYSM:ZM:zm-2022",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","US","baa8ccb1-8d9d-4940-93a6-2241c8a04ba5","[not recorded]","DWS-NY-16","http://portal.vertnet.org/o/nysm/zm?id=zm-2022",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Martes pennanti (Erxleben, 1777)",NA,"MALE",NA,"Martes pennanti",5218855,"pennanti",305,NA,5218855,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"1985-11","USA | New York | St. Lawrence | Hopkinton Twp.  South Colton, 12 mi SE.",NA,NA,1985,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"3308",3334,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","New hampshire","COOS CO",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"144663","Mammalia",359,"DALTON TOWNSHIP, New hampshire, COOS CO, United States, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1985-12-11T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"United States",686471785,"Martes","Martes",2433765,"WGS84","Moe E. Flannery (CAS)","2002-06-11",NA,NA,"Delorme Street Atlas USA 9.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"960c52eb-1ed8-11e3-bfac-90b11c41863e",NA,NA,"pennanti","KU","http://grbio.org/cool/iakn-125z",NA,NA,"US",686471785,"Animalia",1,"en","2016-03-28T15:43:43.081+0000","2016-08-03T12:33:14.930+0000","2015-06-05T22:02:28.196+0000",44.3799259362351,NA,NA,NA,NA,NA,NA,"DALTON TOWNSHIP",NA,NA,-71.6794129420947,NA,12,NA,NA,"960c52eb-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SK",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","NEW HAMPSHIRE FUR HARVEST",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Martes pennanti subsp. pennanti",NA,NA,NA,"Martes pennanti",5218855,"pennanti",NA,NA,7193967,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,1985,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"3378",3404,"not-for-profit use only","Ontario","Renfrew",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"88304","Mammalia",359,"Lyndoch Township, Ontario, Renfrew, Canada, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34909","NORTH_AMERICA",NA,"Canada",NA,NA,"c5c4a23e-2035-4416-ab64-032d6df52ddb","Mammalogy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983-01-01T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"Canada",1211845719,"Martes","Martes",2433765,"WGS84","Stephen Lee (ROM)",NA,"MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",NA,"Gazetteer of Canada:  Ontario, 2nd Edition.  1974.  Department of Energy, Mines and Resources Canada, xxxiii + 823 pp.","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Martes","North America; Canada; Ontario; Renfrew",NA,NA,NA,NA,NA,NA,NA,NA,"URI:catalog:ROM:Mammals:88304",NA,NA,NA,"ROM",NA,NA,NA,"CA",1211845719,"Animalia",1,"en","2016-05-26T13:57:43.425+0000","2016-08-04T13:23:33.625+0000","2016-05-26T13:57:53.962+0000",45.3,NA,NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/",NA,"Lyndoch Township",NA,"ROM data parsed by John Wieczorek, 20020402; MaNIS-05 Upload",-77.33333,"2016-05-19T00:00:00.000+0000",1,NA,NA,"URI:catalog:ROM:Mammals:88304",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin; skull; skeleton; tanned",NA,"DWC_ARCHIVE","CA","ff418020-1d67-11d9-8435-b8a03c50a862","Strickland, MA","F-843-83",NA,NA,NA,"Royal Ontario Museum; ROM",NA,"Martes pennanti (Erxleben, 1777)",NA,"MALE",NA,"Martes pennanti",5218855,"pennanti",NA,NA,5218855,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"19830100 L","Lyndoch Township",NA,NA,1983,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"3385",3411,"not-for-profit use only","Ontario","Renfrew",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"88306","Mammalia",359,"Petawawa Township, Ontario, Renfrew, Canada, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34909","NORTH_AMERICA",NA,"Canada",NA,NA,"c5c4a23e-2035-4416-ab64-032d6df52ddb","Mammalogy",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983-02-20T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"Canada",1211849116,"Martes","Martes",2433765,"WGS84","Stephen Lee (ROM)",NA,"MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",NA,"Gazetteer of Canada:  Ontario, 2nd Edition.  1974.  Department of Energy, Mines and Resources Canada, xxxiii + 823 pp.","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Martes","North America; Canada; Ontario; Renfrew",NA,NA,NA,NA,NA,NA,NA,NA,"URI:catalog:ROM:Mammals:88306",NA,NA,NA,"ROM",NA,NA,NA,"CA",1211849116,"Animalia",1,"en","2016-05-26T13:57:46.456+0000","2016-08-04T13:23:34.226+0000","2016-05-26T13:57:56.098+0000",45.9,NA,NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/",NA,"Petawawa Township",NA,"ROM data parsed by John Wieczorek, 20020402; MaNIS-05 Upload",-77.33333,"2016-05-19T00:00:00.000+0000",2,NA,NA,"URI:catalog:ROM:Mammals:88306",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin; skull; skeleton; tanned",NA,"DWC_ARCHIVE","CA","ff418020-1d67-11d9-8435-b8a03c50a862","Strickland, MA","F-845-83",NA,NA,NA,"Royal Ontario Museum; ROM",NA,"Martes pennanti (Erxleben, 1777)",NA,"FEMALE",NA,"Martes pennanti",5218855,"pennanti",NA,NA,5218855,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"19830220","Petawawa Township",NA,NA,1983,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"3407",3433,"not-for-profit use only","Ontario","Parry Sound",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"88302","Mammalia",359,"Cowper Township, Ontario, Parry Sound, Canada, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34909","NORTH_AMERICA",NA,"Canada",NA,NA,"c5c4a23e-2035-4416-ab64-032d6df52ddb","Mammalogy",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983-03-04T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"Canada",1211845520,"Martes","Martes",2433765,"WGS84","Stephen Lee (ROM)",NA,"MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",NA,"Gazetteer of Canada:  Ontario, 2nd Edition.  1974.  Department of Energy, Mines and Resources Canada, xxxiii + 823 pp.","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Martes","North America; Canada; Ontario; Parry Sound",NA,NA,NA,NA,NA,NA,NA,NA,"URI:catalog:ROM:Mammals:88302",NA,NA,NA,"ROM",NA,NA,NA,"CA",1211845520,"Animalia",1,"en","2016-05-26T13:57:43.347+0000","2016-08-04T13:23:33.768+0000","2016-05-26T13:57:53.918+0000",45.25,NA,NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/",NA,"Cowper Township",NA,"ROM data parsed by John Wieczorek, 20020402; MaNIS-05 Upload",-80.08333,"2016-05-19T00:00:00.000+0000",3,NA,NA,"URI:catalog:ROM:Mammals:88302",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin; skull; skeleton; tanned",NA,"DWC_ARCHIVE","CA","ff418020-1d67-11d9-8435-b8a03c50a862","Strickland, MA","F-841-83",NA,NA,NA,"Royal Ontario Museum; ROM",NA,"Martes pennanti (Erxleben, 1777)",NA,"MALE",NA,"Martes pennanti",5218855,"pennanti",NA,NA,5218855,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"19830304","Cowper Township",NA,NA,1983,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"3433",3459,"not-for-profit use only","Ontario","Renfrew",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"89651","Mammalia",359,"Ontario, Renfrew, Canada, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34909","NORTH_AMERICA",13.04,"Canada",NA,NA,"c5c4a23e-2035-4416-ab64-032d6df52ddb","Mammalogy",NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983-11-28T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"Canada",891389395,"Martes","Martes",2433765,"WGS84","Kristina Yamamoto (MVZ)","20040421","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",NA,"Canada Geonames Query","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Martes","North America; Canada; Ontario; Renfrew",NA,NA,NA,NA,NA,NA,NA,NA,"URI:catalog:ROM:Mammals:89651",NA,NA,NA,"Royal Ontario Museum: ROM",NA,NA,NA,"CA",891389395,"Animalia",1,"en","2015-01-22T18:31:53.156+0000","2016-08-04T13:23:34.553+0000","2015-01-22T18:31:53.207+0000",46.16667,NA,NA,NA,NA,NA,NA,NA,NA,"MaNIS-05 Upload",-77.7,"2014-11-19T00:00:00.000+0000",11,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skull; skeleton",NA,"DWC_ARCHIVE","CA","ff418020-1d67-11d9-8435-b8a03c50a862","Strickland, MA","F-285-84",NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/","Royal Ontario Museum; ROM",NA,"Martes pennanti (Erxleben, 1777)",NA,NA,NA,"Martes pennanti",5218855,"pennanti",NA,NA,5218855,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"19831128",NA,NA,NA,1983,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"3434",3460,"not-for-profit use only","Ontario","Haliburton",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"89662","Mammalia",359,"Ontario, Haliburton, Canada, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34909","NORTH_AMERICA",NA,"Canada",NA,NA,"c5c4a23e-2035-4416-ab64-032d6df52ddb","Mammalogy",NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983-11-27T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"Canada",891389407,"Martes","Martes",2433765,"WGS84","Stephen Lee (ROM)",NA,"MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",NA,"Gazetteer of Canada:  Ontario, 2nd Edition.  1974.  Department of Energy, Mines and Resources Canada, xxxiii + 823 pp.","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Martes","North America; Canada; Ontario; Haliburton",NA,NA,NA,NA,NA,NA,NA,NA,"URI:catalog:ROM:Mammals:89662",NA,NA,NA,"Royal Ontario Museum: ROM",NA,NA,NA,"CA",891389407,"Animalia",1,"en","2015-01-22T18:31:49.202+0000","2016-08-04T13:23:33.328+0000","2015-01-22T18:31:49.339+0000",45,NA,NA,NA,NA,NA,NA,NA,NA,"ROM data parsed by John Wieczorek, 20020402; MaNIS-05 Upload",-78.11667,"2014-11-19T00:00:00.000+0000",11,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skull; skeleton",NA,"DWC_ARCHIVE","CA","ff418020-1d67-11d9-8435-b8a03c50a862","Strickland, MA","F-289-84",NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/","Royal Ontario Museum; ROM",NA,"Martes pennanti (Erxleben, 1777)",NA,NA,NA,"Martes pennanti",5218855,"pennanti",NA,NA,5218855,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"19831127",NA,NA,NA,1983,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"3510",3536,"not-for-profit use only","Ontario","Hastings",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"88279","Mammalia",359,"Ontario, Hastings, Canada, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34909","NORTH_AMERICA",22.04,"Canada",NA,NA,"c5c4a23e-2035-4416-ab64-032d6df52ddb","Mammalogy",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1982-12-02T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"Canada",891389386,"Martes","Martes",2433765,"WGS84","Lina Arcila (ROM)","2007 01 26","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",NA,"Natural Resources Canada, Series A501, Kingstone, 31 C, 1:250,000, Edition 6, 1998","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Martes","North America; Canada; Ontario; Hastings",NA,NA,NA,NA,NA,NA,NA,NA,"URI:catalog:ROM:Mammals:88279",NA,NA,NA,"Royal Ontario Museum: ROM",NA,NA,NA,"CA",891389386,"Animalia",1,"en","2015-01-22T18:31:49.063+0000","2016-08-04T13:23:33.457+0000","2015-01-22T18:31:49.116+0000",44.8561199990568,NA,NA,NA,NA,NA,NA,NA,NA,"Tudor and Cashel Townships have been amalgamated. Entire township is not shown on map.  TQ and UQ square line crosses Tudor and Cashel Township",-77.55846,"2014-11-19T00:00:00.000+0000",12,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin; tanned",NA,"DWC_ARCHIVE","CA","ff418020-1d67-11d9-8435-b8a03c50a862","Strickland, MA","F-007-83",NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/","Royal Ontario Museum; ROM",NA,"Martes pennanti (Erxleben, 1777)",NA,NA,NA,"Martes pennanti",5218855,"pennanti",NA,NA,5218855,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"19821202",NA,NA,NA,1982,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"3716",3742,"not-for-profit use only","Ontario","Renfrew",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"87442","Mammalia",359,"Sherwood Township, Ontario, Renfrew, Canada, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34909","NORTH_AMERICA",NA,"Canada",NA,NA,"c5c4a23e-2035-4416-ab64-032d6df52ddb","Mammalogy",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1981-12-15T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"Canada",1211846721,"Martes","Martes",2433765,"WGS84","Stephen Lee (ROM)",NA,"MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",NA,"Gazetteer of Canada:  Ontario, 2nd Edition.  1974.  Department of Energy, Mines and Resources Canada, xxxiii + 823 pp.","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Martes","North America; Canada; Ontario; Renfrew",NA,NA,NA,NA,NA,NA,NA,NA,"URI:catalog:ROM:Mammals:87442",NA,NA,NA,"ROM",NA,NA,NA,"CA",1211846721,"Animalia",1,"en","2016-05-26T13:57:44.288+0000","2016-08-04T13:23:34.099+0000","2016-05-26T13:57:54.606+0000",45.51667,NA,NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/",NA,"Sherwood Township",NA,"ROM data parsed by John Wieczorek, 20020402; MaNIS-05 Upload",-77.66667,"2016-05-19T00:00:00.000+0000",12,NA,NA,"URI:catalog:ROM:Mammals:87442",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin; tanned",NA,"DWC_ARCHIVE","CA","ff418020-1d67-11d9-8435-b8a03c50a862","Strickland, MA","F-259-82",NA,NA,NA,"Royal Ontario Museum; ROM",NA,"Martes pennanti (Erxleben, 1777)",NA,"MALE",NA,"Martes pennanti",5218855,"pennanti",NA,NA,5218855,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"19811215","Sherwood Township",NA,NA,1981,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
"3741",3767,"http://vertnet.org/resources/norms.html","Vermont","Franklin",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"MR.31407","Mammalia",359,"Franklin, Vermont, Franklin, United States, NORTH_AMERICA","MR","http://grbio.org/cool/qxfg-723q","NORTH_AMERICA",2173,"United States",NA,NA,"22a66350-7947-4a49-84a3-39c7c1b0881f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE","1981-01-01T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,NA,"United States",919450183,"Martes","Martes",2433765,"WGS84",NA,NA,"VertNet Georeferencing Guidelines",NA,NA,"requires verification",NA,"Animalia | Chordata | Mammalia | Carnivora | Mustelidae | Martes","North and Central America | United States | Vermont | Franklin County |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:MSU:MR:MR.31407",NA,NA,"pennanti","MSU","http://grbio.org/cool/53w1-8r3k",NA,NA,"US",919450183,"Animalia",1,"en","2015-07-31T14:04:01.166+0000","2016-08-03T12:48:08.220+0000","2015-04-09T04:32:50.982+0000",44.9818644268485,NA,NA,NA,NA,NA,NA,"Franklin",NA,NA,-72.9161168985416,"2015-04-09T00:00:00.000+0000",NA,NA,"ICZN","urn:catalog:MSU:MR:MR.31407","age class 0","present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","US","311e2740-f15a-11d8-b22f-b8a03c50a862","Walter Cottrell","81-825","http://portal.vertnet.org/o/msu/mr?id=mr-31407",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Martes pennanti subsp. pennanti",NA,"FEMALE",NA,"Martes pennanti",5218855,"pennanti",NA,NA,7193967,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,"North and Central America | United States | Vermont | Franklin County | Franklin",NA,NA,1981,"2016-08-10",41651,"Martes pennanti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","LC",449.727567173,455.412234314,TRUE
