"","accessRights","adm1","adm2","associatedSequences","basisOfRecord","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetKey","datasetName","dateIdentified","day","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventTime","family","familyKey","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationRemarks","identifiedBy","identifier","individualCount","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","locality","locationRemarks","lon","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","scientificName","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","year","downloadDate"
"130",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512463","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,1,NA,NA,NA,NA,NA,NA,"2012-05-01T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287734","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"4ebf7c70-d740-4600-8aa3-e8924bc75f61",NA,NA,NA,"AU",1071287734,"Animalia",1,NA,"2016-08-19T04:43:30.877+0000","2016-08-03T10:44:35.515+0000","2015-04-30T13:37:17.403+0000",-29.6345900257237,NA,NA,NA,152.59134,NA,5,NA,"4ebf7c70-d740-4600-8aa3-e8924bc75f61","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"131",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512469","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,1,NA,NA,NA,NA,NA,NA,"2012-05-01T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287745","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"3f5074be-158b-441b-bda5-34b23253ed8b",NA,NA,NA,"AU",1071287745,"Animalia",1,NA,"2016-08-19T04:43:30.889+0000","2016-08-03T10:44:35.478+0000","2015-04-30T13:37:17.406+0000",-29.6345900257237,NA,NA,NA,152.59134,NA,5,NA,"3f5074be-158b-441b-bda5-34b23253ed8b","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"132",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512423","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,1,NA,NA,NA,NA,NA,NA,"2012-05-01T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287749","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"5d2633b3-0155-4a2d-be43-aededdc01266",NA,NA,NA,"AU",1071287749,"Animalia",1,NA,"2016-08-19T04:43:30.876+0000","2016-08-03T10:44:35.461+0000","2015-04-30T13:37:17.408+0000",-29.6345900257237,NA,NA,NA,152.59134,NA,5,NA,"5d2633b3-0155-4a2d-be43-aededdc01266","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"133",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512424","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,1,NA,NA,NA,NA,NA,NA,"2012-05-01T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287750","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"83b34e09-c921-413f-8651-3fa8a6e4f880",NA,NA,NA,"AU",1071287750,"Animalia",1,NA,"2016-08-19T04:43:30.882+0000","2016-08-03T10:44:35.456+0000","2015-04-30T13:37:17.409+0000",-29.6345900257237,NA,NA,NA,152.59134,NA,5,NA,"83b34e09-c921-413f-8651-3fa8a6e4f880","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"134",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512470","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,1,NA,NA,NA,NA,NA,NA,"2012-05-01T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287763","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"2a755c44-f2ee-4ce9-8900-dbe08dcc597b",NA,NA,NA,"AU",1071287763,"Animalia",1,NA,"2016-08-19T04:43:30.884+0000","2016-08-03T10:44:35.466+0000","2015-04-30T13:37:17.420+0000",-29.6345900257237,NA,NA,NA,152.59134,NA,5,NA,"2a755c44-f2ee-4ce9-8900-dbe08dcc597b","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"135",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512443","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,1,NA,NA,NA,NA,NA,NA,"2012-05-01T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287275","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"922d03ad-7880-4732-968b-d2a2459caa73",NA,NA,NA,"AU",1071287275,"Animalia",1,NA,"2016-08-19T04:43:30.877+0000","2016-08-03T10:44:35.459+0000","2015-04-30T13:37:17.173+0000",-29.6345900257237,NA,NA,NA,152.59134,NA,5,NA,"922d03ad-7880-4732-968b-d2a2459caa73","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"136",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512455","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,1,NA,NA,NA,NA,NA,NA,"2012-05-01T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287588","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"cfff9df2-109a-41c5-9d4f-49c8449bf711",NA,NA,NA,"AU",1071287588,"Animalia",1,NA,"2016-08-19T04:43:30.880+0000","2016-08-03T10:44:35.503+0000","2015-04-30T13:37:17.331+0000",-29.6345900257237,NA,NA,NA,152.59134,NA,5,NA,"cfff9df2-109a-41c5-9d4f-49c8449bf711","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"137",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512409","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,1,NA,NA,NA,NA,NA,NA,"2012-05-01T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287677","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"1ec46484-68c8-4e65-bae5-3c72792454e3",NA,NA,NA,"AU",1071287677,"Animalia",1,NA,"2016-08-19T04:43:30.879+0000","2016-08-03T10:44:35.474+0000","2015-04-30T13:37:17.376+0000",-29.6345900257237,NA,NA,NA,152.59134,NA,5,NA,"1ec46484-68c8-4e65-bae5-3c72792454e3","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"138",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512217","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,10,NA,NA,NA,NA,NA,NA,"2012-05-10T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287302","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"719687d7-600f-4fd7-b281-cb2c9b384d9a",NA,NA,NA,"AU",1071287302,"Animalia",1,NA,"2016-08-19T04:43:30.846+0000","2016-08-03T10:44:34.841+0000","2015-04-30T13:37:17.182+0000",-29.6300400257162,NA,NA,NA,152.59093,NA,5,NA,"719687d7-600f-4fd7-b281-cb2c9b384d9a","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"139",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512222","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,10,NA,NA,NA,NA,NA,NA,"2012-05-10T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287448","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"91ff16c5-0e2e-467d-9d63-fc3264bd737a",NA,NA,NA,"AU",1071287448,"Animalia",1,NA,"2016-08-19T04:43:30.846+0000","2016-08-03T10:44:34.822+0000","2015-04-30T13:37:17.260+0000",-29.6300400257162,NA,NA,NA,152.59093,NA,5,NA,"91ff16c5-0e2e-467d-9d63-fc3264bd737a","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"140",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512401","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,1,NA,NA,NA,NA,NA,NA,"2012-05-01T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287584","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"63238656-9032-48ae-8442-c6b0fa7e20b9",NA,NA,NA,"AU",1071287584,"Animalia",1,NA,"2016-08-19T04:43:30.876+0000","2016-08-03T10:44:35.472+0000","2015-04-30T13:37:17.326+0000",-29.6345900257237,NA,NA,NA,152.59134,NA,5,NA,"63238656-9032-48ae-8442-c6b0fa7e20b9","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"141",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512417","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,1,NA,NA,NA,NA,NA,NA,"2012-05-01T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287705","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"9054708a-eda5-4316-b75f-6387f36f7cc2",NA,NA,NA,"AU",1071287705,"Animalia",1,NA,"2016-08-19T04:43:30.873+0000","2016-08-03T10:44:35.489+0000","2015-04-30T13:37:17.384+0000",-29.6345900257237,NA,NA,NA,152.59134,NA,5,NA,"9054708a-eda5-4316-b75f-6387f36f7cc2","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"142",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512432","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,1,NA,NA,NA,NA,NA,NA,"2012-05-01T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071286989","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"a04ce75e-c1a1-4e8e-b906-ea5e6022eb09",NA,NA,NA,"AU",1071286989,"Animalia",1,NA,"2016-08-19T04:43:30.873+0000","2016-08-03T10:44:35.442+0000","2015-04-30T13:37:17.019+0000",-29.6345900257237,NA,NA,NA,152.59134,NA,5,NA,"a04ce75e-c1a1-4e8e-b906-ea5e6022eb09","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"143",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512213","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,10,NA,NA,NA,NA,NA,NA,"2012-05-10T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287208","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"4bae57de-4a23-4a68-a69f-7a580e806112",NA,NA,NA,"AU",1071287208,"Animalia",1,NA,"2016-08-19T04:43:30.851+0000","2016-08-03T10:44:34.838+0000","2015-04-30T13:37:17.135+0000",-29.6300400257162,NA,NA,NA,152.59093,NA,5,NA,"4bae57de-4a23-4a68-a69f-7a580e806112","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"144",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512215","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,10,NA,NA,NA,NA,NA,NA,"2012-05-10T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287258","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"dd435542-c5ee-4275-9c73-4b2e45ed3a31",NA,NA,NA,"AU",1071287258,"Animalia",1,NA,"2016-08-19T04:43:30.852+0000","2016-08-03T10:44:34.830+0000","2015-04-30T13:37:17.157+0000",-29.6300400257162,NA,NA,NA,152.59093,NA,5,NA,"dd435542-c5ee-4275-9c73-4b2e45ed3a31","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"145",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512444","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,1,NA,NA,NA,NA,NA,NA,"2012-05-01T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287299","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"13a57874-bcbc-4c38-8de2-cd8b354f8ec7",NA,NA,NA,"AU",1071287299,"Animalia",1,NA,"2016-08-19T04:43:30.886+0000","2016-08-03T10:44:35.485+0000","2015-04-30T13:37:17.178+0000",-29.6345900257237,NA,NA,NA,152.59134,NA,5,NA,"13a57874-bcbc-4c38-8de2-cd8b354f8ec7","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"146",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512218","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,10,NA,NA,NA,NA,NA,NA,"2012-05-10T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287337","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"ed2ceba3-a180-42f2-bfec-ea7e3acdec5e",NA,NA,NA,"AU",1071287337,"Animalia",1,NA,"2016-08-19T04:43:30.847+0000","2016-08-03T10:44:34.846+0000","2015-04-30T13:37:17.191+0000",-29.6300400257162,NA,NA,NA,152.59093,NA,5,NA,"ed2ceba3-a180-42f2-bfec-ea7e3acdec5e","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"147",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512435","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,1,NA,NA,NA,NA,NA,NA,"2012-05-01T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287063","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"84b6766e-18f7-4cad-848d-d72ad2638594",NA,NA,NA,"AU",1071287063,"Animalia",1,NA,"2016-08-19T04:43:30.880+0000","2016-08-03T10:44:35.504+0000","2015-04-30T13:37:17.050+0000",-29.6345900257237,NA,NA,NA,152.59134,NA,5,NA,"84b6766e-18f7-4cad-848d-d72ad2638594","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"148",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512219","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,10,NA,NA,NA,NA,NA,NA,"2012-05-10T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287361","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"35475775-ed36-4846-bc45-a803541a9c06",NA,NA,NA,"AU",1071287361,"Animalia",1,NA,"2016-08-19T04:43:30.846+0000","2016-08-03T10:44:34.851+0000","2015-04-30T13:37:17.203+0000",-29.6300400257162,NA,NA,NA,152.59093,NA,5,NA,"35475775-ed36-4846-bc45-a803541a9c06","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"149",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512404","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,1,NA,NA,NA,NA,NA,NA,"2012-05-01T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287656","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"0f644c0f-64ff-4742-aabe-1aae99ae4f00",NA,NA,NA,"AU",1071287656,"Animalia",1,NA,"2016-08-19T04:43:30.876+0000","2016-08-03T10:44:35.527+0000","2015-04-30T13:37:17.364+0000",-29.6345900257237,NA,NA,NA,152.59134,NA,5,NA,"0f644c0f-64ff-4742-aabe-1aae99ae4f00","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"150",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512406","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,1,NA,NA,NA,NA,NA,NA,"2012-05-01T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287676","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"71d07f75-091a-4733-accb-6119a64825b1",NA,NA,NA,"AU",1071287676,"Animalia",1,NA,"2016-08-19T04:43:30.878+0000","2016-08-03T10:44:35.472+0000","2015-04-30T13:37:17.376+0000",-29.6345900257237,NA,NA,NA,152.59134,NA,5,NA,"71d07f75-091a-4733-accb-6119a64825b1","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"151",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512474","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,1,NA,NA,NA,NA,NA,NA,"2012-05-01T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287787","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"1bb37ceb-7eea-48c4-9e98-cf4350650f98",NA,NA,NA,"AU",1071287787,"Animalia",1,NA,"2016-08-19T04:43:30.883+0000","2016-08-03T10:44:35.523+0000","2015-04-30T13:37:17.428+0000",-29.6345900257237,NA,NA,NA,152.59134,NA,5,NA,"1bb37ceb-7eea-48c4-9e98-cf4350650f98","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"152",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512431","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,1,NA,NA,NA,NA,NA,NA,"2012-05-01T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071286966","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"b271d673-9c15-4f96-9623-0909dd349159",NA,NA,NA,"AU",1071286966,"Animalia",1,NA,"2016-08-19T04:43:30.875+0000","2016-08-03T10:44:35.426+0000","2015-04-30T13:37:17.011+0000",-29.6345900257237,NA,NA,NA,152.59134,NA,5,NA,"b271d673-9c15-4f96-9623-0909dd349159","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
