"","accessRights","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","institutionCode","institutionID","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationAccordingTo","locationRemarks","lon","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","scientificName","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","verbatimCoordinateSystem","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","year","downloadDate"
"285",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0448598","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,"2012-05-10T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1071223876","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69a1de10-a7c6-476e-b27e-a49bb110c59c",NA,NA,NA,NA,"AU",1071223876,"Animalia",1,NA,"2016-08-19T04:43:20.023+0000","2016-08-03T10:44:45.049+0000","2015-04-30T13:34:50.620+0000",-29.6954000258233,NA,NA,NA,NA,NA,150.60252,NA,5,NA,"69a1de10-a7c6-476e-b27e-a49bb110c59c","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2012,2016-08-25
"286",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0448772","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,"2012-05-12T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1071223969","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6daea803-7dae-4948-8646-99b3d54bb665",NA,NA,NA,NA,"AU",1071223969,"Animalia",1,NA,"2016-08-19T04:43:20.054+0000","2016-08-03T10:44:45.092+0000","2015-04-30T13:34:52.223+0000",-29.6954000258233,NA,NA,NA,NA,NA,150.60252,NA,5,NA,"6daea803-7dae-4948-8646-99b3d54bb665","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2012,2016-08-25
"287",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0066495","Mammalia",359,"Australia",NA,NA,NA,NA,50,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,"2012-08-25T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1070868061","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07cfd649-08de-4291-a01b-6fbfe83d5a81",NA,NA,NA,NA,"AU",1070868061,"Animalia",1,NA,"2016-08-19T04:41:45.101+0000","2016-08-03T10:42:52.049+0000","2015-04-30T13:00:37.785+0000",-28.8455900244233,NA,NA,NA,NA,NA,152.74637,NA,8,NA,"07cfd649-08de-4291-a01b-6fbfe83d5a81","Camera",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2012,2016-08-25
"288",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0066497","Mammalia",359,"Australia",NA,NA,NA,NA,50,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,"2012-09-21T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1070868067","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0f4fbdb4-57b6-44aa-aac2-95f50959d594",NA,NA,NA,NA,"AU",1070868067,"Animalia",1,NA,"2016-08-19T04:41:45.100+0000","2016-08-03T10:42:46.784+0000","2015-04-30T13:00:37.785+0000",-28.8197800243805,NA,NA,NA,NA,NA,152.74512,NA,9,NA,"0f4fbdb4-57b6-44aa-aac2-95f50959d594","Camera",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2012,2016-08-25
"289",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0066496","Mammalia",359,"Australia",NA,NA,NA,NA,50,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,"2012-09-14T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1070868064","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7723cd0-592b-46a9-923c-eefbe556860a",NA,NA,NA,NA,"AU",1070868064,"Animalia",1,NA,"2016-08-19T04:41:45.094+0000","2016-08-03T10:42:47.489+0000","2015-04-30T13:00:37.783+0000",-28.8243300243881,NA,NA,NA,NA,NA,152.74166,NA,9,NA,"c7723cd0-592b-46a9-923c-eefbe556860a","Camera",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2012,2016-08-25
"290",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0002759","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"2012-11-06T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1070807572","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bfc3af3f-c880-479a-9c1b-e2c4ae2426fe",1,NA,NA,NA,"AU",1070807572,"Animalia",1,NA,"2016-08-19T04:41:23.515+0000","2016-08-03T10:46:56.915+0000","2015-04-30T12:54:16.320+0000",-30.4143100269923,NA,NA,NA,NA,NA,149.58762,NA,11,NA,"bfc3af3f-c880-479a-9c1b-e2c4ae2426fe","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2012,2016-08-25
"291",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0002781","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"2012-11-08T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1070807639","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b0fc55f0-fb7b-4d56-8486-cd7f3f893c68",3,NA,NA,NA,"AU",1070807639,"Animalia",1,NA,"2016-08-19T04:41:23.533+0000","2016-08-03T10:46:53.247+0000","2015-04-30T12:54:16.458+0000",-30.3990400269676,NA,NA,NA,NA,NA,149.56385,NA,11,NA,"b0fc55f0-fb7b-4d56-8486-cd7f3f893c68","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2012,2016-08-25
"292",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0002758","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"2012-11-06T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1070807569","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8f3a1ec0-d10f-4fb4-a865-2ab3949cbac0",2,NA,NA,NA,"AU",1070807569,"Animalia",1,NA,"2016-08-19T04:41:23.508+0000","2016-08-03T10:46:52.723+0000","2015-04-30T12:54:16.312+0000",-30.3967000269639,NA,NA,NA,NA,NA,149.57472,NA,11,NA,"8f3a1ec0-d10f-4fb4-a865-2ab3949cbac0","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2012,2016-08-25
"293",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0002809","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,"2012-11-15T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1070807578","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46183129-51db-4d94-b8c6-01a222545887",1,NA,NA,NA,"AU",1070807578,"Animalia",1,NA,"2016-08-19T04:41:23.505+0000","2016-08-03T10:46:52.459+0000","2015-04-30T12:54:16.332+0000",-30.3937800269591,NA,NA,NA,NA,NA,149.57307,NA,11,NA,"46183129-51db-4d94-b8c6-01a222545887","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2012,2016-08-25
"294",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0002762","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"2012-11-06T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1070807580","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"369cf17a-7c76-4207-9e04-468b99ea32a2",5,NA,NA,NA,"AU",1070807580,"Animalia",1,NA,"2016-08-19T04:41:23.534+0000","2016-08-03T10:46:58.815+0000","2015-04-30T12:54:16.337+0000",-30.4236800270074,NA,NA,NA,NA,NA,149.59897,NA,11,NA,"369cf17a-7c76-4207-9e04-468b99ea32a2","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2012,2016-08-25
"295",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0002780","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"2012-11-08T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1070807636","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"222de1a3-9c93-47b8-9997-3186a1787e0a",2,NA,NA,NA,"AU",1070807636,"Animalia",1,NA,"2016-08-19T04:41:23.528+0000","2016-08-03T10:46:53.102+0000","2015-04-30T12:54:16.452+0000",-30.3981800269663,NA,NA,NA,NA,NA,149.56477,NA,11,NA,"222de1a3-9c93-47b8-9997-3186a1787e0a","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2012,2016-08-25
"296",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0002757","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"2012-11-06T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1070807566","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bd5fd2eb-c5e3-4bf4-8660-610ea7a2b747",2,NA,NA,NA,"AU",1070807566,"Animalia",1,NA,"2016-08-19T04:41:23.557+0000","2016-08-03T10:46:52.348+0000","2015-04-30T12:54:16.306+0000",-30.393690026959,NA,NA,NA,NA,NA,149.57283,NA,11,NA,"bd5fd2eb-c5e3-4bf4-8660-610ea7a2b747","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2012,2016-08-25
"297",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0002760","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"2012-11-06T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1070807574","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"379d4f5f-de2f-4552-aced-d4d34180f6be",1,NA,NA,NA,"AU",1070807574,"Animalia",1,NA,"2016-08-19T04:41:23.523+0000","2016-08-03T10:46:57.836+0000","2015-04-30T12:54:16.326+0000",-30.4184100269989,NA,NA,NA,NA,NA,149.58636,NA,11,NA,"379d4f5f-de2f-4552-aced-d4d34180f6be","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2012,2016-08-25
"298",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0002790","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,"2012-11-13T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1070807664","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5d234373-d8b7-4d9c-890f-02281b3b6920",1,NA,NA,NA,"AU",1070807664,"Animalia",1,NA,"2016-08-19T04:41:23.528+0000","2016-08-03T10:46:55.714+0000","2015-04-30T12:54:16.515+0000",-30.4114400269877,NA,NA,NA,NA,NA,149.60123,NA,11,NA,"5d234373-d8b7-4d9c-890f-02281b3b6920","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2012,2016-08-25
"299",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0002776","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"2012-11-08T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1070807623","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85645910-4c72-4c12-91f1-dfd018869cb5",1,NA,NA,NA,"AU",1070807623,"Animalia",1,NA,"2016-08-19T04:41:23.503+0000","2016-08-03T10:47:06.428+0000","2015-04-30T12:54:16.426+0000",-30.4543100270568,NA,NA,NA,NA,NA,149.58041,NA,11,NA,"85645910-4c72-4c12-91f1-dfd018869cb5","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2012,2016-08-25
"300",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0002756","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"2012-11-06T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1070807562","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f801e30f-8497-4e1c-b4e0-8acd4200f446",2,NA,NA,NA,"AU",1070807562,"Animalia",1,NA,"2016-08-19T04:41:23.527+0000","2016-08-03T10:46:52.333+0000","2015-04-30T12:54:16.300+0000",-30.3936400269589,NA,NA,NA,NA,NA,149.57265,NA,11,NA,"f801e30f-8497-4e1c-b4e0-8acd4200f446","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2012,2016-08-25
"301",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0002754","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"2012-11-06T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1070807553","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ab267c39-44ed-4725-b4bb-113fd6c90eaa",3,NA,NA,NA,"AU",1070807553,"Animalia",1,NA,"2016-08-19T04:41:23.555+0000","2016-08-03T10:46:52.351+0000","2015-04-30T12:54:16.286+0000",-30.3935900269588,NA,NA,NA,NA,NA,149.57248,NA,11,NA,"ab267c39-44ed-4725-b4bb-113fd6c90eaa","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2012,2016-08-25
"302",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0002793","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,"2012-11-13T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1070807673","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ed3265f6-f258-4a37-927a-93ff275814b3",2,NA,NA,NA,"AU",1070807673,"Animalia",1,NA,"2016-08-19T04:41:23.438+0000","2016-08-03T10:46:52.615+0000","2015-04-30T12:54:16.533+0000",-30.395510026962,NA,NA,NA,NA,NA,149.56466,NA,11,NA,"ed3265f6-f258-4a37-927a-93ff275814b3","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2012,2016-08-25
"303",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0002810","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,"2012-11-15T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1070807581","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"791e7ccb-3358-4ad7-b304-f74d9e41bc6c",1,NA,NA,NA,"AU",1070807581,"Animalia",1,NA,"2016-08-19T04:41:23.514+0000","2016-08-03T10:46:55.833+0000","2015-04-30T12:54:16.340+0000",-30.4119400269885,NA,NA,NA,NA,NA,149.58794,NA,11,NA,"791e7ccb-3358-4ad7-b304-f74d9e41bc6c","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2012,2016-08-25
"304",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0002777","Mammalia",359,"Australia",NA,NA,NA,NA,100,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"2012-11-08T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1070807626","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8b65e4aa-1977-43a3-bb74-812ca9754e6f",1,NA,NA,NA,"AU",1070807626,"Animalia",1,NA,"2016-08-19T04:41:23.510+0000","2016-08-03T10:46:55.692+0000","2015-04-30T12:54:16.432+0000",-30.4112600269874,NA,NA,NA,NA,NA,149.60013,NA,11,NA,"8b65e4aa-1977-43a3-bb74-812ca9754e6f","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2012,2016-08-25
