"","accessRights","adm1","adm2","associatedSequences","basisOfRecord","behavior","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestEonOrLowestEonothem","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","geologicalContextID","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","highestBiostratigraphicZone","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestEonOrHighestEonothem","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","lowestBiostratigraphicZone","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","source","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonomicStatus","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","year","downloadDate"
"101",NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"1887701","Mammalia",359,"Costa Rica","Observations",NA,NA,NA,65,"Costa Rica",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2015-08-24T15:56:22.000+0000",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-08-23T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Costa Rica","1135528039","Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://inaturalist.ca/observations/1887701",NA,"3573250",NA,NA,NA,NA,"1887701",NA,NA,NA,"iNaturalist",NA,NA,"CR",1135528039,"Animalia",1,NA,"2016-08-10T00:26:22.170+0000","2016-08-10T00:34:30.503+0000","2016-08-10T00:26:22.249+0000",10.64377,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-85.64867,NA,"2015-08-29T06:08:17.000+0000",8,NA,NA,"http://inaturalist.ca/observations/1887701",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Alison",NA,"http://www.inaturalist.org/observations/1887701","© Alison some rights reserved","Alison",NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",NA,"41673",2433531,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"2015-08-23","Allegro Papagayo",NA,NA,2015,2016-08-10
"102",NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"2400263","Mammalia",359,"United States","Observations",NA,NA,NA,226,"United States",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2015-11-19T21:30:37.000+0000",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-08-03T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","1212004205","Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/2400263",NA,"4410099",NA,NA,NA,NA,"2400263",NA,NA,NA,"iNaturalist",NA,NA,"US",1212004205,"Animalia",1,NA,"2016-08-10T00:27:57.711+0000","2016-08-10T00:39:12.368+0000","2016-08-10T00:27:58.507+0000",31.50669,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-110.8042,NA,"2016-05-24T19:52:21.000+0000",8,NA,NA,"http://www.inaturalist.org/observations/2400263","This was amazing! ",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Austin Hess",NA,"http://www.inaturalist.org/observations/2400263","© Austin Hess some rights reserved","Austin Hess",NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",NA,"41673",2433531,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"2015-08-03","Patagonia, SE Arizona",NA,NA,2015,2016-08-10
"103",NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"1851264","Mammalia",359,"United States","Observations",NA,NA,NA,5,"United States",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2015-08-10T20:55:03.000+0000",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-08-02T09:29:07.000+0000",NA,NA,"15:29:07Z","Procyonidae",5311,NA,NA,"United States","1135213104","Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/1851264",NA,"3486903",NA,NA,NA,NA,"1851264",NA,NA,NA,"iNaturalist",NA,NA,"US",1135213104,"Animalia",1,NA,"2016-08-10T00:26:06.934+0000","2016-08-10T00:33:59.044+0000","2016-08-10T00:26:06.949+0000",31.84521,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-110.60703,NA,"2015-08-14T20:34:52.000+0000",8,NA,NA,"http://www.inaturalist.org/observations/1851264",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","bryonlichtenhan",NA,"http://www.inaturalist.org/observations/1851264","© bryonlichtenhan some rights reserved","bryonlichtenhan",NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",NA,"41673",2433531,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"Sun Aug 02 2015 09:29:07 GMT-0700 (MST)",NA,NA,NA,2015,2016-08-10
"104",NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"1899704","Mammalia",359,"United States","Observations",NA,NA,NA,10,"United States",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2015-08-28T21:00:35.000+0000",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-08-28T14:01:28.000+0000",NA,NA,"20:01:28Z","Procyonidae",5311,NA,NA,"United States","1143525530","Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/1899704",NA,"3599501",NA,NA,NA,NA,"1899704",NA,NA,NA,"iNaturalist",NA,NA,"US",1143525530,"Animalia",1,NA,"2016-08-10T00:26:26.600+0000","2016-08-10T00:34:41.323+0000","2016-08-10T00:26:26.806+0000",32.17916,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-110.73697,NA,"2015-11-21T04:41:06.000+0000",8,NA,NA,"http://www.inaturalist.org/observations/1899704",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Lauren Nichols",NA,"http://www.inaturalist.org/observations/1899704","© Lauren Nichols some rights reserved","Lauren Nichols",NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",NA,"41673",2433531,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"Fri Aug 28 2015 14:01:28 GMT-0700 (MST)","Saguaro National Park, Tucson, AZ, US",NA,NA,2015,2016-08-10
"105",NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"1953365","Mammalia",359,"Mexico","Observations",NA,NA,NA,63,"Mexico",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2015-09-17T00:48:11.000+0000",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-08-29T15:58:14.000+0000",NA,NA,"20:58:14Z","Procyonidae",5311,NA,NA,"Mexico","1143544384","Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/1953365",NA,"3722943",NA,NA,NA,NA,"1953365",NA,NA,NA,"iNaturalist",NA,NA,"MX",1143544384,"Animalia",1,NA,"2016-08-10T00:26:41.885+0000","2016-08-10T00:35:32.336+0000","2016-08-10T00:26:41.981+0000",15.76131,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-96.13855,NA,"2015-09-17T14:52:39.000+0000",8,NA,NA,"http://www.inaturalist.org/observations/1953365",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Erick Noe Tapia Banda",NA,"http://www.inaturalist.org/observations/1953365","© Erick Noe Tapia Banda some rights reserved","Erick Noe Tapia Banda",NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",NA,"41673",2433531,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"2015-08-29 15:58:14","crucecita huatulco",NA,NA,2015,2016-08-10
"106",NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"2653682","Mammalia",359,"Mexico","Observations",NA,NA,NA,15,"Mexico",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2016-02-09T18:01:34.000+0000",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-09-25T15:50:56.000+0000",NA,NA,"20:50:56Z","Procyonidae",5311,NA,NA,"Mexico","1249288189","Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://conabio.inaturalist.org/observations/2653682",NA,"5003109",NA,NA,NA,NA,"2653682",NA,NA,NA,"iNaturalist",NA,NA,"MX",1249288189,"Animalia",1,NA,"2016-08-10T00:29:11.659+0000","2016-08-10T00:43:18.389+0000","2016-08-10T00:29:11.794+0000",21.10651,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-104.01683,NA,"2016-02-09T18:01:35.000+0000",9,NA,NA,"http://conabio.inaturalist.org/observations/2653682",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Concepción Miguel Martínez",NA,"http://www.inaturalist.org/observations/2653682","© Concepción Miguel Martínez some rights reserved","Concepción Miguel Martínez",NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",NA,"41673",2433531,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"2015-09-25 15:50:56",NA,NA,NA,2015,2016-08-10
"107",NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"1947206","Mammalia",359,"United States","Observations",NA,NA,NA,10,"United States",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2015-09-15T03:27:54.000+0000",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-09-11T07:47:31.000+0000",NA,NA,"13:47:31Z","Procyonidae",5311,NA,NA,"United States","1144278193","Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/1947206",NA,"3710166",NA,NA,NA,NA,"1947206",NA,NA,NA,"iNaturalist",NA,NA,"US",1144278193,"Animalia",1,NA,"2016-08-10T00:26:40.265+0000","2016-08-10T00:35:26.911+0000","2016-08-10T00:26:40.370+0000",31.38713,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-110.71189,NA,"2016-05-24T19:29:46.000+0000",9,NA,NA,"http://www.inaturalist.org/observations/1947206",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","tigerfleming",NA,"http://www.inaturalist.org/observations/1947206","© tigerfleming some rights reserved","tigerfleming",NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",NA,"41673",2433531,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"2015-09-11 7:47:31 AM MST",NA,NA,NA,2015,2016-08-10
"108",NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"1940201","Mammalia",359,"United States","Observations",NA,NA,NA,5,"United States",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2015-09-12T20:46:36.000+0000",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-09-12T09:34:25.000+0000",NA,NA,"15:34:25Z","Procyonidae",5311,NA,NA,"United States","1144278158","Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/1940201",NA,"3694260",NA,NA,NA,NA,"1940201",NA,NA,NA,"iNaturalist",NA,NA,"US",1144278158,"Animalia",1,NA,"2016-08-10T00:26:38.010+0000","2016-08-10T00:35:19.897+0000","2016-08-10T00:26:38.160+0000",31.91794,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-110.04358,NA,"2015-10-12T22:06:10.000+0000",9,NA,NA,"http://www.inaturalist.org/observations/1940201",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","chediski",NA,"http://www.inaturalist.org/observations/1940201","© chediski some rights reserved","chediski",NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",NA,"41673",2433531,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"Sat Sep 12 2015 09:34:25 GMT-0700 (MST)",NA,NA,NA,2015,2016-08-10
"109",NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"2084130","Mammalia",359,"Mexico","Observations",NA,NA,NA,NA,"Mexico",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2015-10-07T20:10:50.000+0000",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-09-10T08:25:42.000+0000",NA,NA,"18:25:42Z","Procyonidae",5311,NA,NA,"Mexico","1143565066","Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://conabio.inaturalist.org/observations/2084130",NA,"3933186",NA,NA,NA,NA,"2084130",NA,NA,NA,"iNaturalist",NA,NA,"MX",1143565066,"Animalia",1,NA,"2016-08-10T00:27:02.031+0000","2016-08-10T00:36:40.970+0000","2016-08-10T00:27:02.193+0000",18.60874,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-89.41699,NA,"2015-10-07T23:43:32.000+0000",9,NA,NA,"http://conabio.inaturalist.org/observations/2084130","esta acompañado de otro, no se capto bien, eran agresivos ",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","alvaroobregon",NA,"http://www.inaturalist.org/observations/2084130","© alvaroobregon some rights reserved","alvaroobregon",NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",NA,"41673",2433531,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"2015-09-10 08:25:42","Alvaro Obregon ",NA,NA,2015,2016-08-10
"110",NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"1947205","Mammalia",359,"United States","Observations",NA,NA,NA,10,"United States",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2015-09-15T03:28:46.000+0000",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-09-11T07:44:32.000+0000",NA,NA,"13:44:32Z","Procyonidae",5311,NA,NA,"United States","1143542493","Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/1947205",NA,"3710177",NA,NA,NA,NA,"1947205",NA,NA,NA,"iNaturalist",NA,NA,"US",1143542493,"Animalia",1,NA,"2016-08-10T00:26:40.229+0000","2016-08-10T00:35:26.491+0000","2016-08-10T00:26:40.319+0000",31.38715,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-110.71206,NA,"2016-05-24T19:29:45.000+0000",9,NA,NA,"http://www.inaturalist.org/observations/1947205",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","tigerfleming",NA,"http://www.inaturalist.org/observations/1947205","© tigerfleming some rights reserved","tigerfleming",NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",NA,"41673",2433531,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"2015-09-11 7:44:32 AM MST",NA,NA,NA,2015,2016-08-10
"111",NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"3726497","Mammalia",359,"Mexico","Observations",NA,NA,NA,30367,"Mexico",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2016-07-23T00:50:55.000+0000",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-09-12T11:50:00.000+0000",NA,NA,"16:50:00Z","Procyonidae",5311,NA,NA,"Mexico","1291140716","Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://conabio.inaturalist.org/observations/3726497",NA,"7158130",NA,NA,NA,NA,"3726497",NA,"Coordinate uncertainty increased by 10000m at the request of the observer",NA,"iNaturalist",NA,NA,"MX",1291140716,"Animalia",1,NA,"2016-08-10T00:34:24.990+0000","2016-08-10T00:56:35.771+0000","2016-08-10T00:34:25.026+0000",21.59283,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-101.48443,NA,"2016-07-23T20:05:40.000+0000",9,NA,NA,"http://conabio.inaturalist.org/observations/3726497",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Oscar Báez",NA,"http://www.inaturalist.org/observations/3726497","© Oscar Báez some rights reserved","Oscar Báez",NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",NA,"41673",2433531,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"2015/09/12 11:50 AM CDT","Guanajuato, MX",NA,NA,2015,2016-08-10
"112",NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"2333261","Mammalia",359,"United States","Observations",NA,NA,NA,9,"United States",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2015-10-30T20:53:01.000+0000",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-10-28T12:13:50.000+0000",NA,NA,"18:13:50Z","Procyonidae",5311,NA,NA,"United States","1211983189","Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/2333261",NA,"4264080",NA,NA,NA,NA,"2333261",NA,NA,NA,"iNaturalist",NA,NA,"US",1211983189,"Animalia",1,NA,"2016-08-10T00:27:33.944+0000","2016-08-10T00:38:03.970+0000","2016-08-10T00:27:34.168+0000",31.69353,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-110.183,NA,"2015-11-03T15:27:08.000+0000",10,NA,NA,"http://www.inaturalist.org/observations/2333261","Tracks of multiple animals of different sizes, including juveniles.",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Christine Hass",NA,"http://www.inaturalist.org/observations/2333261","© Christine Hass some rights reserved","Christine Hass",NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",NA,"41673",2433531,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"2015-10-28 12:13:50 PM MST",NA,NA,NA,2015,2016-08-10
"113",NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"2323452","Mammalia",359,"United States","Observations",NA,NA,NA,1474,"United States",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2015-10-28T22:30:18.000+0000",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-10-23T13:58:00.000+0000",NA,NA,"20:58:00Z","Procyonidae",5311,NA,NA,"United States","1211981424","Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/2323452",NA,"4246749",NA,NA,NA,NA,"2323452",NA,NA,NA,"iNaturalist",NA,NA,"US",1211981424,"Animalia",1,NA,"2016-08-10T00:27:31.705+0000","2016-08-10T00:37:58.276+0000","2016-08-10T00:27:31.739+0000",32.90246,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-110.46397,NA,"2015-12-26T14:18:04.000+0000",10,NA,NA,"http://www.inaturalist.org/observations/2323452",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","clara4",NA,"http://www.inaturalist.org/observations/2323452","© clara4 some rights reserved","clara4",NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",NA,"41673",2433531,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"2015-10-23 13:58","Aravaipa Canyon",NA,NA,2015,2016-08-10
"114",NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"2325666","Mammalia",359,"United States","Observations",NA,NA,NA,NA,"United States",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2015-10-29T20:25:18.000+0000",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-10-28T09:35:00.000+0000",NA,NA,"15:35:00Z","Procyonidae",5311,NA,NA,"United States","1227723226","Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/2325666",NA,"4257165",NA,NA,NA,NA,"2325666",NA,NA,NA,"iNaturalist",NA,NA,"US",1227723226,"Animalia",1,NA,"2016-08-10T00:27:31.791+0000","2016-08-10T00:37:58.506+0000","2016-08-10T00:27:31.861+0000",31.38812,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-110.71159,NA,"2016-05-24T19:40:05.000+0000",10,NA,NA,"http://www.inaturalist.org/observations/2325666","31.38812.  110.71159",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","tigerfleming",NA,"http://www.inaturalist.org/observations/2325666","© tigerfleming some rights reserved","tigerfleming",NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",NA,"41673",2433531,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"2015-10-28 9:35:00 AM MST","Patagonia Mts Az",NA,NA,2015,2016-08-10
"115",NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"2305192","Mammalia",359,"Costa Rica","Observations",NA,NA,NA,130,"Costa Rica",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2015-10-23T23:43:26.000+0000",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-10-19T11:26:54.000+0000",NA,NA,"16:26:54Z","Procyonidae",5311,NA,NA,"Costa Rica","1211976812","Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/2305192",NA,"4209207",NA,NA,NA,NA,"2305192",NA,NA,NA,"iNaturalist",NA,NA,"CR",1211976812,"Animalia",1,NA,"2016-08-10T00:27:26.835+0000","2016-08-10T00:37:44.039+0000","2016-08-10T00:27:26.933+0000",10.45053,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,NA,-84.06942,NA,"2015-10-24T17:19:31.000+0000",10,NA,NA,"http://www.inaturalist.org/observations/2305192",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","steven_bach",NA,"http://www.inaturalist.org/observations/2305192","© steven_bach some rights reserved","steven_bach",NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",NA,"41673",2433531,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"2015-10-19 11:26:54","Chilamate, Costa Rica",NA,NA,2015,2016-08-10
