"","X","accessRights","adm1","adm2","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestEonOrLowestEonothem","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","geologicalContextID","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","highestBiostratigraphicZone","http...unknown.org.occurrenceDetails","http...unknown.org.organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestEonOrHighestEonothem","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","lowestBiostratigraphicZone","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","source","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","waterBody","year","downloadDate","id_no","binomial","presence","origin","seasonal","compiler","year.1","citation","source.1","dist_comm","island.1","kingdom.1","phylum.1","class.1","order_","family.1","rlcategory","shape_Leng","shape_Area","optional"
"1010",1016,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Sinaloa",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"89902","Mammalia",359,"CHOIX, 18 KM NNE OF, Sinaloa, Mexico, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"Mexico",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1962-01-12T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico",686418921,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"Juan Carlos Hern<U+FFFD>ndez Barrios (CONABIO)","2003-06-05",NA,NA,"Instituto Nacional de Estad<U+FFFD>stica Geograf<U+FFFD>a e Inform<U+FFFD>tica (INEGI), (2002) Localidades de la Rep<U+FFFD>blica Mexicana, 2000. Obtenido de Principales Resultados por Localidad. XII Censo de Poblaci<U+FFFD>n y Viviend",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93b44b58-1ed8-11e3-bfac-90b11c41863e",NA,NA,"consitus","KU","http://grbio.org/cool/iakn-125z",NA,NA,"MX",686418921,"Animalia",1,"en","2016-03-28T15:43:24.743+0000","2016-08-03T12:33:02.534+0000","2015-09-16T18:56:57.626+0000",26.8302658465207,NA,NA,NA,NA,NA,NA,"CHOIX, 18 KM NNE OF",NA,NA,"Assumed by road",-108.250351952677,NA,NA,1,NA,NA,"93b44b58-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SS",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","CLIFTON P L",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Bassariscus astutus subsp. consitus Nelson & Goldman, 1932",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164411,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,1962,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"1014",1020,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Sinaloa",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"90978","Mammalia",359,"SINALOA, 10 KM S, 38 KM E OF, Sinaloa, Mexico, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"Mexico",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1962-04-23T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico",686419987,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"N Slade","2009-02-03",NA,NA,"Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93b9c134-1ed8-11e3-bfac-90b11c41863e",NA,NA,"consitus","KU","http://grbio.org/cool/iakn-125z",NA,NA,"MX",686419987,"Animalia",1,"en","2016-03-28T15:43:25.218+0000","2016-08-03T12:33:02.403+0000","2015-06-05T22:02:06.625+0000",25.730310884691,NA,NA,NA,NA,NA,NA,"SINALOA, 10 KM S, 38 KM E OF",NA,NA,NA,-107.840336130423,NA,NA,4,NA,NA,"93b9c134-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SS",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","CLIFTON P L",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Bassariscus astutus subsp. consitus Nelson & Goldman, 1932",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164411,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,1962,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"1031",1037,NA,"Arizona","Pima",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"107","Mammalia",359,"Tucson; 20 mi W, Arizona, Pima, United States, NORTH_AMERICA","MAM",NA,"NORTH_AMERICA",NA,"United States",NA,"75018539-6328-41de-b875-7c2e61dc1635",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,"NATIVE","1961-04-05T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",735693515,"Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,"requires verification",NA,"Animalia:Chordata:Mammalia:Carnivora:Procyonidae:Bassariscus","North America;United States;Arizona;Pima;;;;",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:SBMNH:MAM:107",1,NA,"arizonensis","SBMNH","urn:lsid:biocol.org:col:34834",NA,NA,"US",735693515,"Animalia",1,"en","2015-02-17T07:02:28.690+0000","2016-08-04T01:32:41.584+0000","2015-02-17T07:02:28.699+0000",32.22722,NA,NA,NA,NA,NA,NA,"Tucson; 20 mi W",NA,NA,NA,-111.28583,NA,"2014-10-10T00:00:00.000+0000",4,NA,"ICZN","urn:catalog:SBMNH:MAM:107",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","78678140-1815-11da-9544-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"Bassariscus astutus subsp. arizonensis Goldman, 1932",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",95,NA,6164415,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,NA,"North America; United States; Arizona; Pima; ; ; ;",NA,NA,1961,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"1035",1041,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Nuevo leon",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"89014","Mammalia",359,"ALLENDE, 4 MI W OF; RIO RAMOS, Nuevo leon, Mexico, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"Mexico",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1961-08-13T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico",686418043,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"Juan Carlos Hern<U+FFFD>ndez Barrios (CONABIO)","2003-01-16",NA,NA,"Instituto Nacional de Estad<U+FFFD>stica Geograf<U+FFFD>a e Inform<U+FFFD>tica (INEGI), (2002) Localidades de la Rep<U+FFFD>blica Mexicana, 2000. Obtenido de Principales Resultados por Localidad. XII Censo de Poblaci<U+FFFD>n y Viviend",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93a4b7dd-1ed8-11e3-bfac-90b11c41863e",NA,NA,"flavus","KU","http://grbio.org/cool/iakn-125z",NA,NA,"MX",686418043,"Animalia",1,"en","2016-03-28T15:43:24.495+0000","2016-08-03T12:33:02.170+0000","2015-09-16T18:56:56.956+0000",25.2803601001957,NA,NA,NA,NA,NA,NA,"ALLENDE, 4 MI W OF; RIO RAMOS",NA,NA,NA,-100.070148485117,NA,NA,8,NA,NA,"93a4b7dd-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SS",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","CLIFTON P L",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,1961,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"1045",1051,"http://www.vertnet.org/resources/norms.html","New Mexico","Luna County",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"8619","Mammalia",359,"FLORIDA MTS, 10 MI S, 7 MI E DEMING; T25S, R8W, New Mexico, Luna County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",NA,"United States",NA,"b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"2005-02-15T00:00:00.000+0000",30,NA,NA,NA,"sex=unknown",NA,NA,NA,NA,NA,NA,30,NA,"1960-01-30T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1145378555,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"Daniel K. Matthes","2002-07-10 00:00:00.0","not recorded",NA,"USGS Map","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Procyonidae;","North America, United States, New Mexico, Luna County",NA,NA,NA,NA,"A",NA,"legacy","unknown","http://arctos.database.museum/guid/MSB:Mamm:8619?seid=1612564",1,NA,NA,"MSB","urn:lsid:biocol.org:col:34495",NA,NA,"US",1145378555,"Animalia",1,"en","2016-07-28T04:56:29.009+0000","2016-08-04T12:18:28.180+0000","2016-06-24T04:35:03.144+0000",32.1233953811974,NA,NA,NA,NA,NA,NA,"FLORIDA MTS, 10 MI S, 7 MI E DEMING; T25S, R8W","Daniel K. Matthes",NA,NA,-107.89686759397,NA,NA,1,NA,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:8619?seid=1612564",NA,NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:8619","preparator number=17",NA,NA,"Chordata",44,"left dentary","<i>Bassariscus astutus</i> (accepted ID) identified by unknown on 2005-02-15; method: legacy","DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): A. L. Gennaro",NA,"http://arctos.database.museum/guid/MSB:Mamm:8619",NA,"http://arctosdb.org/home/data/",NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"30-Jan-1960","FLORIDA MTS, 10 MI S, 7 MI E DEMING; T25S, R8W",NA,NA,1960,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"1046",1052,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Texas","BEXAR CO",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"83382","Mammalia",359,"SAN ANTONIO, Texas, BEXAR CO, United States, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"United States",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1960-02-19T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",686412452,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"N Slade","2008-08-15",NA,NA,"Google earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"937539d9-1ed8-11e3-bfac-90b11c41863e",NA,NA,"flavus","KU","http://grbio.org/cool/iakn-125z",NA,NA,"US",686412452,"Animalia",1,"en","2016-03-28T15:43:22.170+0000","2016-08-03T12:33:03.991+0000","2015-06-05T22:02:03.879+0000",29.42,NA,NA,NA,NA,NA,NA,"SAN ANTONIO",NA,NA,NA,-98.49,NA,NA,2,NA,NA,"937539d9-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SS",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","LEE M R",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,1960,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"1050",1056,"http://www.vertnet.org/resources/norms.html","New Mexico","Catron County",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"11201","Mammalia",359,"BLACK RANGE, WALL LAKE; T11S, R12W, SEC 10, New Mexico, Catron County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",6823.62,"United States",NA,"b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"2005-02-15T00:00:00.000+0000",19,NA,NA,NA,"sex=male",NA,NA,NA,NA,NA,NA,201,NA,"1960-07-19T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1145139104,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"Clyde Jones","1960-07-19 00:00:00.0","not recorded",NA,"unknown","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Procyonidae;","North America, United States, New Mexico, Catron County",NA,NA,NA,NA,"A",NA,"legacy","unknown","http://arctos.database.museum/guid/MSB:Mamm:11201?seid=351300",1,NA,NA,"MSB","urn:lsid:biocol.org:col:34495",NA,NA,"US",1145139104,"Animalia",1,"en","2016-07-28T04:55:23.525+0000","2016-08-04T12:18:31.232+0000","2016-06-24T04:32:43.225+0000",33.3545486048942,NA,NA,NA,NA,NA,NA,"BLACK RANGE, WALL LAKE; T11S, R12W, SEC 10","Clyde Jones",NA,NA,-108.073590995381,NA,NA,7,NA,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:11201?seid=351300","SPECIMEN MOVED TO TEACHING COLLECTION",NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:11201","preparator number=1634",NA,NA,"Chordata",44,"skin; skin sample; skull","<i>Bassariscus astutus</i> (accepted ID) identified by unknown on 2005-02-15; method: legacy","DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): Clyde Jones, Eugene D. Fleharty",NA,"http://arctos.database.museum/guid/MSB:Mamm:11201",NA,"http://arctosdb.org/home/data/",NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,"MALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"19-Jul-1960","BLACK RANGE, WALL LAKE; T11S, R12W, SEC 10",NA,NA,1960,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"1072",1079,"http://www.vertnet.org/resources/norms.html","Louisiana","Catahoula",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"9729","Mammalia",359,"3 mi S Sicily Island, Buck Bayou Lake, Louisiana, Catahoula, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"847e2306-f762-11e1-a439-00145eb45e9a","LSUMZ - Mammalogy",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338,"NATIVE","1959-12-04T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",45853195,"Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,"2002-11-26",NA,NA,NA,"requires verification",NA,"Animalia | Chordata | Mammalia | Carnivora | Procyonidae | Bassariscus","North America | USA | Louisiana | Catahoula Parish |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:LSUMZ:Mammals:9729",NA,NA,NA,"LSUMZ","http://grbio.org/cool/ew6z-dwdm",NA,NA,"US",45853195,"Animalia",1,"en","2015-03-10T08:52:30.993+0000","2016-08-04T07:23:43.894+0000","2015-03-10T08:52:31.572+0000",31.8031575863525,NA,NA,NA,NA,NA,NA,"3 mi S Sicily Island, Buck Bayou Lake",NA,NA,NA,-91.6559629389592,NA,NA,12,NA,"ICZN","urn:catalog:LSUMZ:Mammals:9729",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skin only-1",NA,"DWC_ARCHIVE","US","c361e830-181e-11da-9544-b8a03c50a862","Cupit, R. D.",NA,"http://portal.vertnet.org/o/lsumz/mammals?id=9729",NA,"http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,"MALE",NA,"Bassariscus astutus",2433557,"astutus",338,NA,2433557,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,NA,"North America | USA | Louisiana | Catahoula Parish",NA,NA,1959,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"1076",1083,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Sonora",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"80778","Mammalia",359,"IMURIS, 9 MI NNE OF, Sonora, Mexico, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"Mexico",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1958-07-31T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico",686409883,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"Nadya Moreno Almeraya (CONABIO)","2003-05-15",NA,NA,"Instituto Nacional de Estad<U+FFFD>stica Geograf<U+FFFD>a e Inform<U+FFFD>tica (INEGI), (2002) Localidades de la Rep<U+FFFD>blica Mexicana, 2000. Obtenido de Principales Resultados por Localidad. XII Censo de Poblaci<U+FFFD>n y Viviend",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"935371fc-1ed8-11e3-bfac-90b11c41863e",NA,NA,"yumanensis","KU","http://grbio.org/cool/iakn-125z",NA,NA,"MX",686409883,"Animalia",1,"en","2016-03-28T15:43:21.221+0000","2016-08-03T12:33:03.950+0000","2015-09-16T18:56:52.101+0000",30.9001079694239,NA,NA,NA,NA,NA,NA,"IMURIS, 9 MI NNE OF",NA,NA,"Assumed by road",-110.850440053237,NA,NA,7,NA,NA,"935371fc-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SK",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","KENDRICK T P",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Bassariscus astutus subsp. yumanensis Huey, 1937",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164419,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,1958,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"1077",1084,"http://www.vertnet.org/resources/norms.html","New Mexico","Lincoln County",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"5917","Mammalia",359,"CAPITAN MTS, New Mexico, Lincoln County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",24140.16,"United States",NA,"b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"2005-02-15T00:00:00.000+0000",3,NA,NA,NA,"sex=unknown",NA,NA,NA,NA,NA,NA,184,NA,"1958-07-03T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1145348750,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"Gabor R. Racz","2003-05-21 00:00:00.0","not recorded",NA,"USGS Map","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Procyonidae;","North America, United States, New Mexico, Lincoln County",NA,NA,NA,NA,"A",NA,"legacy","unknown","http://arctos.database.museum/guid/MSB:Mamm:5917?seid=908420",1,NA,NA,"MSB","urn:lsid:biocol.org:col:34495",NA,NA,"US",1145348750,"Animalia",1,"en","2016-07-28T04:56:19.189+0000","2016-08-04T12:18:31.864+0000","2016-06-24T04:34:45.035+0000",33.6067254777587,NA,NA,NA,NA,NA,NA,"CAPITAN MTS","Gabor R. Racz",NA,NA,-105.363375069288,NA,NA,7,NA,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:5917?seid=908420",NA,NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:5917","preparator number=3619",NA,NA,"Chordata",44,"skull","<i>Bassariscus astutus</i> (accepted ID) identified by unknown on 2005-02-15; method: legacy","DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): James S. Findley",NA,"http://arctos.database.museum/guid/MSB:Mamm:5917",NA,"http://arctosdb.org/home/data/",NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"03-Jul-1958","CAPITAN MTS",NA,NA,1958,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"1087",1094,"http://www.vertnet.org/resources/norms.html","Wyoming","Lincoln County",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"2706","Mammalia",359,"24 miles WNW Kemmerer, Wyoming, Lincoln County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",10451,"United States",NA,"f36b26ac-97d1-40f6-a9a0-484defff98e7",NA,"1957-10-18T00:00:00.000+0000",18,NA,NA,NA,"sex=male",NA,NA,NA,NA,NA,NA,291,NA,"1957-10-18T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",897118037,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"James M. Maley","2012-10-02 00:00:00.0","GeoLocate",NA,"GeoLocate","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Procyonidae;","North America, United States, Wyoming, Lincoln County",NA,NA,NA,NA,"A",NA,"legacy","Kenneth Dimick","http://arctos.database.museum/guid/UWYMV:Mamm:2706?seid=1867888",1,NA,NA,"UWYMV",NA,NA,NA,"US",897118037,"Animalia",1,"en","2016-08-09T08:23:35.756+0000","2016-08-09T08:26:35.963+0000","2016-08-09T08:23:35.785+0000",41.92477,NA,NA,NA,NA,NA,NA,"24 miles WNW Kemmerer","James M. Maley",NA,NA,-110.96786,NA,NA,10,NA,"ICZN","http://arctos.database.museum/guid/UWYMV:Mamm:2706?seid=1867888",NA,NA,"Carnivora",732,"http://arctos.database.museum/guid/UWYMV:Mamm:2706",NA,NA,NA,"Chordata",44,"skin; skull","<i>Bassariscus astutus</i> (accepted ID) identified by Kenneth Dimick on 1957-10-18; method: legacy","DWC_ARCHIVE","US","50576fe5-7883-495d-9089-b5dcf5e56098","Collector(s): Kenneth Dimick",NA,"http://arctos.database.museum/guid/UWYMV:Mamm:2706",NA,"http://arctosdb.org/home/data/",NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,"MALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"1957-10-18","3 miles N, 24 miles W of Kemmerer, ~6300'",NA,NA,1957,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
