"","accessRights","adm1","adm2","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestEonOrLowestEonothem","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","geologicalContextID","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","highestBiostratigraphicZone","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestEonOrHighestEonothem","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","lowestBiostratigraphicZone","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","source","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","waterBody","year","downloadDate"
"1984","http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"29-104","Mammalia",359,"Anthony Gap Cave, Namibia","Fossils",NA,NA,NA,"Namibia",NA,"bd2feca8-ec39-4480-9dad-e353ab6a506d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE",NA,NA,NA,NA,"Procyonidae",5311,NA,NA,NA,"1058562014","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Procyonidae | Procyoninae | Bassariscus",NA,NA,NA,NA,NA,NA,NA,NA,"Harris, Arthur H.","urn:catalog:UTEP:Fossils:29-104",1,NA,NA,"UTEP","http://grbio.org/cool/gq95-3z97",NA,NA,NA,1058562014,"Animalia",1,"en","2015-02-23T03:02:50.432+0000","2016-08-04T13:03:59.651+0000","2015-02-23T03:02:50.499+0000",NA,NA,NA,NA,NA,NA,NA,"Anthony Gap Cave",NA,NA,NA,NA,NA,"2015-02-20T00:00:00.000+0000",NA,NA,"ICZN","urn:catalog:UTEP:Fossils:29-104",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"R P4/.",NA,"DWC_ARCHIVE","US","52c8f620-1816-11da-9544-b8a03c50a862","Smartt, Richard A.",NA,"http://portal.vertnet.org/o/utep/fossils?id=29-104",NA,NA,NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,NA,"Anthony Gap Cave","Ringtail",NA,NA,2016-08-10
"1985","http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"2575","Mammalia",359,"Namibia","Mammals",NA,NA,NA,"Namibia",NA,"08dc18e5-e3c0-4f74-b49a-b8274aabe020",NA,NA,NA,NA,NA,NA,"{""totalLengthInMM"":""726.9"", ""tailLengthInMM"":""737"", ""hindfootLengthInMM"":""65"", ""earLengthInMM"":""44"" }",NA,NA,NA,NA,NA,NA,NA,"NATIVE",NA,NA,NA,NA,"Procyonidae",5311,NA,NA,NA,"1065081627","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bassariscus","| - | - | - |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:CSUC:Mammals:2575",NA,NA,"raptor","CSUC",NA,NA,NA,NA,1065081627,"Animalia",1,"en","2015-04-14T15:10:57.290+0000","2016-08-03T11:36:31.494+0000","2015-04-14T15:10:57.313+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-02-24T00:00:00.000+0000",NA,NA,"ICZN","urn:catalog:CSUC:Mammals:2575",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","e8d23d68-7220-48a2-969a-c37cb8eb04cf","R.C. Clover",NA,"http://portal.vertnet.org/o/csuc/mammals?id=2575",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Bassariscus astutus subsp. raptor Baird, 1859",NA,"FEMALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164418,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"-","- | - | -","Ringtail",NA,NA,2016-08-10
"1986","http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"4518","Mammalia",359,"Namibia","Mammals",NA,NA,NA,"Namibia",NA,"08dc18e5-e3c0-4f74-b49a-b8274aabe020",NA,NA,NA,NA,NA,NA,"{""totalLengthInMM"":""646"", ""tailLengthInMM"":""312"", ""hindfootLengthInMM"":""65"", ""earLengthInMM"":""39"" }",NA,NA,NA,NA,NA,NA,NA,"NATIVE",NA,NA,NA,NA,"Procyonidae",5311,NA,NA,NA,"1065083514","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bassariscus","| - | - | - |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:CSUC:Mammals:4518",NA,NA,"raptor","CSUC",NA,NA,NA,NA,1065083514,"Animalia",1,"en","2015-04-14T15:13:29.564+0000","2016-08-03T11:36:30.975+0000","2015-04-14T15:13:29.589+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-02-24T00:00:00.000+0000",NA,NA,"ICZN","urn:catalog:CSUC:Mammals:4518","weight: 450g. Skin only","present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin",NA,"DWC_ARCHIVE","US","e8d23d68-7220-48a2-969a-c37cb8eb04cf",NA,NA,"http://portal.vertnet.org/o/csuc/mammals?id=4518",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Bassariscus astutus subsp. raptor Baird, 1859",NA,"FEMALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164418,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"-","- | - | -","Ringtail",NA,NA,2016-08-10
"1987","http://vertnet.org/resources/norms.html","Texas","Kerr",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"2521","Mammalia",359,"6 mi S Kerrville, Texas, Kerr, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE",NA,NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","675746455","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,"Geolocate used to georeference: precision rating of 'medium'",NA,"requires verification",NA,"Carnivora | Procyonidae | Bassariscus","| USA | Texas | Kerr |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:TCWC:Mammals:2521",NA,NA,"flavus","TCWC","urn:lsid:biocol.org:col:34844",NA,NA,"US",675746455,"Animalia",1,"en","2015-09-05T08:13:08.641+0000","2016-08-04T12:52:18.559+0000","2015-09-05T08:13:08.657+0000",29.96048,NA,NA,NA,NA,NA,NA,"6 mi S Kerrville",NA,NA,NA,-99.14,NA,"2015-09-04T00:00:00.000+0000",NA,NA,"ICZN","urn:catalog:TCWC:Mammals:2521",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","2b8e48b0-812d-11de-86fe-b8a03c50a862","Ramsey, R.R.","1","http://portal.vertnet.org/o/tcwc/mammals?id=2521",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,"MALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"3Aug1941","USA | Texas | Kerr | 6 mi S Kerrville",NA,NA,NA,2016-08-10
"1988","http://vertnet.org/resources/norms.html","Tamaulipas",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"36554","Mammalia",359,"ca 0.5 mi SSW Rancho Carricitos, San Carlos Mts, Tamaulipas, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"Mexico",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE",NA,NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","675866812","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carnivora | Procyonidae | Bassariscus","| Mexico | Tamaulipas |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:TCWC:Mammals:36554",NA,NA,"flavus","TCWC","urn:lsid:biocol.org:col:34844",NA,NA,"MX",675866812,"Animalia",1,"en","2015-09-05T08:13:28.311+0000","2016-08-04T12:51:55.122+0000","2015-09-05T08:13:28.341+0000",NA,NA,NA,NA,NA,NA,NA,"ca 0.5 mi SSW Rancho Carricitos, San Carlos Mts",NA,NA,NA,NA,NA,"2015-09-04T00:00:00.000+0000",NA,NA,"ICZN","urn:catalog:TCWC:Mammals:36554",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin in alcohol",NA,"DWC_ARCHIVE","US","2b8e48b0-812d-11de-86fe-b8a03c50a862","natives",NA,"http://portal.vertnet.org/o/tcwc/mammals?id=36554",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"15Jan1976","Mexico | Tamaulipas | ca 0.5 mi SSW Rancho Carricitos, San Carlos Mts",NA,NA,NA,2016-08-10
"1989","http://vertnet.org/resources/norms.html","Tamaulipas",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"36566","Mammalia",359,"ca 0.5 mi SSW Rancho Carricitos, San Carlos Mts, Tamaulipas, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"Mexico",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE",NA,NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","675866853","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carnivora | Procyonidae | Bassariscus","| Mexico | Tamaulipas |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:TCWC:Mammals:36566",NA,NA,"flavus","TCWC","urn:lsid:biocol.org:col:34844",NA,NA,"MX",675866853,"Animalia",1,"en","2015-09-05T08:13:28.315+0000","2016-08-04T12:51:55.134+0000","2015-09-05T08:13:28.343+0000",NA,NA,NA,NA,NA,NA,NA,"ca 0.5 mi SSW Rancho Carricitos, San Carlos Mts",NA,NA,NA,NA,NA,"2015-09-04T00:00:00.000+0000",NA,NA,"ICZN","urn:catalog:TCWC:Mammals:36566",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin in alcohol",NA,"DWC_ARCHIVE","US","2b8e48b0-812d-11de-86fe-b8a03c50a862","natives",NA,"http://portal.vertnet.org/o/tcwc/mammals?id=36566",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"15Jan1976","Mexico | Tamaulipas | ca 0.5 mi SSW Rancho Carricitos, San Carlos Mts",NA,NA,NA,2016-08-10
"1990",NA,"Arizona","Mohave",NA,NA,NA,"FOSSIL_SPECIMEN",NA,"599857","Mammalia",359,"Bighorn Cave - Locus B, Disaggregated owl Pellets, Arizona, Mohave, United States, NORTH_AMERICA","63724",NA,"NORTH_AMERICA",NA,"United States",NA,"84806e86-f762-11e1-a439-00145eb45e9a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","35835914","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PBDB",NA,NA,NA,"US",35835914,"Animalia",1,NA,"2013-09-07T07:04:03.000+0000","2016-08-04T07:24:22.955+0000",NA,35.23,NA,NA,NA,NA,NA,NA,"Bighorn Cave - Locus B, Disaggregated owl Pellets",NA,NA,NA,-114.37,NA,NA,NA,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","US","c96dd940-165d-11da-a5ec-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-10
"1991",NA,"Texas","Val Verde County",NA,"Genbank:",NA,"PRESERVED_SPECIMEN",NA,"7411.7537645","Mammalia",359,"Devils River, Texas, Val Verde County, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","883845500","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Procyonidae","North America, United States, Texas, Val Verde County",NA,NA,"7411",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/305676f21-0b6e-4013-b8c3-a249fa535851",1,NA,"flavus","USNM",NA,NA,NA,"US",883845500,"Animalia",1,NA,"2016-04-27T20:08:26.261+0000","2016-08-04T00:01:50.441+0000","2016-02-09T15:02:40.386+0000",NA,NA,NA,NA,NA,NA,NA,"Devils River",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/305676f21-0b6e-4013-b8c3-a249fa535851",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Fluid",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","J. Clark","No Number",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"-- -- ----",NA,NA,NA,NA,2016-08-10
"1992",NA,"Chihuahua",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"29460","Mammalia",359,"near Ocampo, Chihuahua, Mexico, NORTH_AMERICA","Mamm",NA,"NORTH_AMERICA",NA,"Mexico",NA,"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3",NA,NA,NA,NA,NA,"unknown","{}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","476841854","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia Chordata Mammalia Carnivora Procyonidae Bassariscus astutus flavus","North America: Mexico: Chihuahua",NA,NA,NA,NA,NA,"With skulls 29462 - 29464.",NA,"[no agent data]","MCZ:Mamm:29460",1,NA,"flavus","MCZ","b4640710-8e03-11d8-b956-b8a03c50a862",NA,NA,"MX",476841854,"Animalia",1,"en","2016-08-09T11:39:07.031+0000","2016-08-09T12:04:45.329+0000","2016-08-09T11:39:07.232+0000",NA,NA,NA,NA,NA,NA,NA,"near Ocampo",NA,NA,NA,NA,NA,NA,NA,NA,"ICZN","MCZ:Mamm:29460",NA,NA,"Carnivora",732,NA,NA,"Museum of Comparative Zoology, Harvard University",NA,"Chordata",44,"hide (dry)",NA,"DWC_ARCHIVE","US","b4640710-8e03-11d8-b956-b8a03c50a862","Frederic Winthrop Jr",NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:29460",NA,NA,"President and Fellows of Harvard College",NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,NA,NA,"Bassariscus astutus",2433557,"astutus","0",NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"1933","Mexico, Chihuahua, near Ocampo, Dist. Rayllon",NA,NA,NA,2016-08-10
"1993","http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"283-1","Mammalia",359,"Park Ranch Cave, Namibia","Fossils",NA,NA,NA,"Namibia",NA,"bd2feca8-ec39-4480-9dad-e353ab6a506d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE",NA,NA,NA,NA,"Procyonidae",5311,NA,NA,NA,"1058572288","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Procyonidae | Procyoninae | Bassariscus",NA,NA,NA,NA,NA,NA,NA,NA,"Harris, Arthur H.","urn:catalog:UTEP:Fossils:283-1",1,NA,NA,"UTEP","http://grbio.org/cool/gq95-3z97",NA,NA,NA,1058572288,"Animalia",1,"en","2015-02-23T03:03:12.997+0000","2016-08-04T13:04:02.070+0000","2015-02-23T03:03:13.057+0000",NA,NA,NA,NA,NA,NA,NA,"Park Ranch Cave",NA,NA,NA,NA,NA,"2015-02-20T00:00:00.000+0000",NA,NA,"ICZN","urn:catalog:UTEP:Fossils:283-1",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skull with R P2, P4, M1; L P2, P4, M1, M2. Auditory bullae missing.",NA,"DWC_ARCHIVE","US","52c8f620-1816-11da-9544-b8a03c50a862","Jablonsky, Pat",NA,"http://portal.vertnet.org/o/utep/fossils?id=283-1",NA,NA,NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,NA,"Park Ranch Cave","Ringtail",NA,NA,2016-08-10
"1994","http://vertnet.org/resources/norms.html","Veracruz",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"2838","Mammalia",359,"5 km E Las Vigas, 8000 ft, Veracruz, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"Mexico",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE",NA,NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","675751243","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carnivora | Procyonidae | Bassariscus","| Mexico | Veracruz |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:TCWC:Mammals:2838",NA,NA,"astutus","TCWC","urn:lsid:biocol.org:col:34844",NA,NA,"MX",675751243,"Animalia",1,"en","2015-09-05T08:13:08.758+0000","2016-08-04T12:51:50.684+0000","2015-09-05T08:13:08.784+0000",NA,NA,NA,NA,NA,NA,NA,"5 km E Las Vigas, 8000 ft",NA,NA,NA,NA,NA,"2015-09-04T00:00:00.000+0000",NA,NA,"ICZN","urn:catalog:TCWC:Mammals:2838","skin & skel in flood Oct 1992; skin frozen & freezedried","present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","2b8e48b0-812d-11de-86fe-b8a03c50a862","Moore, T.","89","http://portal.vertnet.org/o/tcwc/mammals?id=2838",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Bassariscus astutus subsp. astutus",NA,"FEMALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,7193887,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"5Aug1942","Mexico | Veracruz | 5 km E Las Vigas, 8000 ft",NA,NA,NA,2016-08-10
"1995","http://vertnet.org/resources/norms.html","Arizona","Yuma",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"4460","Mammalia",359,"Cabeza Prieta Mt, Arizona, Yuma, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE",NA,NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","675756996","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carnivora | Procyonidae | Bassariscus","| USA | Arizona | Yuma |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:TCWC:Mammals:4460",NA,NA,"yumanensis","TCWC","urn:lsid:biocol.org:col:34844",NA,NA,"US",675756996,"Animalia",1,"en","2015-09-05T08:13:09.765+0000","2016-08-04T12:51:49.242+0000","2015-09-05T08:13:09.777+0000",NA,NA,NA,NA,NA,NA,NA,"Cabeza Prieta Mt",NA,NA,NA,NA,NA,"2015-09-04T00:00:00.000+0000",NA,NA,"ICZN","urn:catalog:TCWC:Mammals:4460",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","US","2b8e48b0-812d-11de-86fe-b8a03c50a862","Davis, W.B.; Halloran, A.F.","149","http://portal.vertnet.org/o/tcwc/mammals?id=4460",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Bassariscus astutus subsp. yumanensis Huey, 1937",NA,"MALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164419,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"28Dec1947","USA | Arizona | Yuma | Cabeza Prieta Mt",NA,NA,NA,2016-08-10
"1996",NA,NA,NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"463095","Mammalia",359,"Mexico","Mammalia",NA,NA,NA,"Mexico",NA,"8138eb72-f762-11e1-a439-00145eb45e9a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","439643381","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Frechkop Serge (M.)",NA,NA,NA,NA,"Royal Belgian Institute of natural Sciences",NA,NA,NA,"MX",439643381,"Animalia",1,NA,"2013-09-07T07:17:20.000+0000","2016-08-04T03:47:15.839+0000",NA,19.53333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-96.91667,NA,NA,NA,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"BIOCASE","BE","e88c96a3-5884-4e51-a580-e417ca4c9eed",NA,NA,NA,NA,NA,NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-10
"1997",NA,NA,NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"522793","Mammalia",359,"Namibia","Mammalia",NA,NA,NA,"Namibia",NA,"8138eb72-f762-11e1-a439-00145eb45e9a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Procyonidae",5311,NA,NA,NA,"439643382","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Frechkop Serge (M.)",NA,NA,NA,NA,"Royal Belgian Institute of natural Sciences",NA,NA,NA,NA,439643382,"Animalia",1,NA,"2013-09-07T07:17:20.000+0000","2016-08-04T03:47:15.429+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"BIOCASE","BE","e88c96a3-5884-4e51-a580-e417ca4c9eed",NA,NA,NA,NA,NA,NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-10
"1998","http://fieldmuseum.org/about/copyright-information","California","Colusa Co",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"4300","Mammalia",359,"Snow Mts, California, Colusa Co, United States, NORTH_AMERICA","Mammals","Mammals","NORTH_AMERICA",NA,"United States","mammals-14-may-2015","41fc5c40-5e81-496f-9733-6b5681b3b7a5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","665772441","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"Animalia Chordata Mammalia Carnivora Procyonidae","North America, USA, California, Colusa Co: Snow Mts",NA,NA,NA,NA,NA,NA,NA,NA,"45164df2-f4a2-4afc-8322-7cde61bea1cc",NA,NA,"raptor","FMNH","FMNH",NA,NA,"US",665772441,"Animalia",1,"English","2015-05-21T12:02:16.876+0000","2016-08-03T15:46:38.467+0000","2015-05-21T12:02:16.913+0000",39.38076,NA,NA,NA,NA,NA,NA,"Snow Mts",NA,NA,NA,-122.75681,NA,NA,NA,NA,"ICZN","45164df2-f4a2-4afc-8322-7cde61bea1cc",NA,NA,"Carnivora",732,NA,NA,"FMNH",NA,"Chordata",44,"skin,skull",NA,"DWC_ARCHIVE","US","7b8aff00-a9f8-11d8-944b-b8a03c50a862","J. Diefenbach","114",NA,NA,"http://fieldmuseum.org/about/copyright-information",NA,NA,"Bassariscus astutus subsp. raptor Baird, 1859",NA,"MALE",NA,"Bassariscus astutus",2433557,"astutus","1895",NA,6164418,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-10
